22683
22683
22683.3112029
22376.8111728
21599.7399722
21544.1439975
21033.2427709
20880.2415356
21727.9130168
22214.8368398
22015.9419495
22147.9494532
23670.3005644
26197.5696796
26554.0263517
28647.3967117
31420.6405961
33366.4279725
35994.7633152
38743.0962061
38640.6158288
38998.1932657
39171.0160302
39960.6209688
41502.4706163
41219.716361
36199.8397084
33296.932311
28349.7086987
23750.4719922
22608.6783968
24974.145583
28630.5422786
32108.4644379
35010.8723486
37685.060343
43080.1698108
46723.2341992
51177.5821098
55138.6423648
59087.7239339
63176.4456398
65478.606449
69781.297592
72153.491387
75624.402653
76501.214535
79908.786361
82236.129086
86147.339398
90271.128719
100341.947853
105244.185364
114978.0384236
122186.7834519
130231.012362
136181.9192729
149049.1159281
158901.175372
162648.861785
167558.021289
172438.219668
176717.125861
180941.702229
193001.929549
199815.953524
209045.252901
212823.736995
212489.67428
211142.937674
210817.837984
214894.230248
219814.385266
229141.756811
236915.111168
246576.697204
252283.165678
262539.544286
269620.874432
275406.2623
277243.005222
280984.849992
282958.689785
282225.939001
289703.756578
302987.238483
306383.658434
312199.246254
327791.302068
340461.209757
347867.19635
355090.205049
362977.559241
368839.418873
378670.09148
396114.772545
412917.787255
422819.987768
398957.894322
342930.458889
298748.833173
273299.078664
254834.108384
252213.576661
257146.145563
264595.216912
258913.303158
241108.610832
239742.356738
240601.736604
220480.239132
189390.608649
164176.813288
150624.726207
138191.416098
146890.033173
166125.546018
190353.971372
201109.654804
204938.538651
226890.599245
