wind_normalized,solar,load,charged,discharged,inbattery,overhead,gas
80.03999999999999,47.903999999999996,47.961,0,0,1300,79.98299999999999,9.305
77.07,29.052,46.474,0,0,1300,59.64799999999999,13.521
71.83500000000001,11.399999999999999,46.383,0,0,1300,36.85200000000001,19.588
70.5525,0.984,48.527,0,0,1300,23.00949999999999,24.763500000000004
69.94500000000001,0.0,52.744,0,0,1300,17.201000000000008,29.429
69.405,0.0,53.714,0,0,1300,15.691000000000003,30.579
69.52499999999999,0.0,52.765,0,0,1300,16.75999999999999,29.590000000000003
68.0625,0.0,50.521,0,0,1300,17.5415,27.8335
62.317499999999995,0.0,49.41,0,0,1300,12.907499999999999,28.6375
57.345,0.0,49.255,0,0,1300,8.089999999999996,30.140000000000004
52.995,0.0,47.055,0,0,1300,5.939999999999998,29.39
50.44500000000001,0.0,44.849,0,0,1300,5.596000000000011,28.033999999999995
49.38,0.0,42.904,0,0,1300,6.475999999999999,26.444000000000003
50.0625,0.0,42.139,0,0,1300,7.923499999999997,25.451500000000003
49.25999999999999,0.0,41.71,0,0,1300,7.54999999999999,25.290000000000003
50.595000000000006,0.0,43.188,0,0,1300,7.407000000000004,26.323
52.012499999999996,0.0,46.524,0,0,1300,5.488499999999995,29.186500000000002
54.09,0.0,51.016,0,0,1300,3.074000000000005,32.986
55.050000000000004,0.0,55.776,0,0.7259999999999991,1299.274,0,37.426
58.11749999999999,1.104,59.321,0,0.09950000000000614,1299.1744999999999,0,39.6725
58.08,12.672,60.004,0.8255000000001473,0,1300,9.92249999999985,37.476
56.46,35.82,60.799,0,0,1300,31.481,33.024
55.50749999999999,57.215999999999994,60.862,0,0,1300,51.861499999999985,28.055500000000002
51.862500000000004,70.428,60.838,0,0,1300,61.45250000000001,25.9435
49.230000000000004,67.96799999999999,59.853,0,0,1300,57.34499999999999,26.451
44.7375,49.128,58.912,0,0,1300,34.9535,31.7175
40.972500000000004,21.444,57.927,0,0,1300,4.4895,38.908500000000004
39.195,2.3520000000000003,59.251,0,17.704,1282.296,0,45.598
39.682500000000005,0.0,62.605,0,22.922499999999992,1259.3735000000001,0,49.3775
40.69500000000001,0.0,62.763,0,22.06799999999999,1237.3055000000002,0,49.19799999999999
39.9225,0.0,61.215,0,21.292500000000004,1216.0130000000001,0,47.9075
38.07,0.0,57.003,0,18.933,1197.0800000000002,0,44.313
36.592499999999994,0.0,55.057,0,18.464500000000008,1178.6155,0,42.859500000000004
35.212500000000006,0.0,54.043,0,18.830499999999994,1159.785,0,42.305499999999995
36.24,0.0,49.87,0,13.629999999999995,1146.1550000000002,0,37.79
37.245000000000005,0.0,47.115,0,9.869999999999997,1136.2850000000003,0,34.7
39.705,0.0,46.075,0,6.3700000000000045,1129.9150000000004,0,32.84
41.6025,0.0,45.184,0,3.5814999999999984,1126.3335000000004,0,31.316499999999998
44.474999999999994,0.0,45.096,0,0.6210000000000022,1125.7125000000003,0,30.270999999999997
47.46,0.0,45.429,2.030999999999999,0,1127.7435000000003,0,29.609
50.91,0.0,45.912,4.9979999999999976,0,1132.7415000000003,0,28.942
51.99000000000001,0.0,48.943,3.0470000000000113,0,1135.7885000000003,0,31.612999999999996
51.69749999999999,0.0,53.417,0,1.7195000000000107,1134.0690000000004,0,36.1845
53.144999999999996,2.1959999999999997,56.07,0,0.7290000000000063,1133.3400000000004,0,37.806
54.21,24.647999999999996,56.25,22.608000000000004,0,1155.9480000000003,0,32.018
51.9825,56.304,56.755,51.5315,0,1207.4795000000004,0,25.3515
51.74249999999999,79.872,57.782,73.8325,0,1281.3120000000006,0,20.566499999999998
49.575,87.252,57.643,18.68799999999942,0,1300,60.49600000000058,19.305
48.63,76.188,56.945,0,0,1300,67.87300000000002,21.687999999999995
49.215,47.496,55.719,0,0,1300,40.99200000000001,27.439999999999998
50.235,18.612,56.079,0,0,1300,12.767999999999994,34.681
52.462500000000006,1.932,58.536,0,4.1414999999999935,1295.8585,0,40.5655
51.585,0.0,63.541,0,11.955999999999996,1283.9025000000001,0,46.346
53.88,0.0,63.885,0,10.004999999999995,1273.8975,0,45.925
56.37,0.0,62.564,0,6.194000000000003,1267.7035,0,43.774
57.907500000000006,0.0,59.152,0,1.244499999999995,1266.459,0,39.8495
63.92999999999999,0.0,56.998,6.931999999999995,0,1273.391,0,35.688
65.1825,0.0,54.681,10.501500000000007,0,1283.8925,0,32.95349999999999
66.3075,0.0,51.411,14.896500000000003,0,1298.7889999999998,0,29.308500000000002
67.215,0.0,47.777,1.21100000000024,0,1300,18.226999999999762,25.372
65.985,0.0,45.654,0,0,1300,20.330999999999996,23.659000000000002
63.015,0.0,45.283,0,0,1300,17.732,24.278000000000002
63.862500000000004,0.0,45.484,0,0,1300,18.378500000000003,24.1965
63.3525,0.0,45.851,0,0,1300,17.5015,24.7335
64.2525,0.0,48.215,0,0,1300,16.037499999999994,26.797500000000003
65.31,0.0,54.362,0,0,1300,10.948,32.592
69.5025,0.0,60.293,0,0,1300,9.209499999999998,37.1255
73.23750000000001,0.5760000000000001,63.625,0,0,1300,10.188500000000005,39.0685
73.6275,7.295999999999999,64.407,0,0,1300,16.516499999999994,38.040499999999994
71.36250000000001,21.732,64.523,0,0,1300,28.571500000000015,35.302499999999995
72.17249999999999,36.708,65.86,0,0,1300,43.020499999999984,32.6255
73.2675,45.312,65.715,0,0,1300,52.86449999999999,29.9645
75.2475,44.556,65.418,0,0,1300,54.38549999999999,29.196500000000007
74.61,33.588,64.457,0,0,1300,43.741000000000014,31.18999999999999
73.56,13.86,62.593,0,0,1300,24.826999999999998,34.608000000000004
73.14000000000001,1.596,63.142,0,0,1300,11.594000000000015,38.363
75.135,0.0,67.115,0,0,1300,8.02000000000001,42.06999999999999
74.27250000000001,0.0,66.973,0,0,1300,7.299500000000009,42.2155
73.08,0.0,65.522,0,0,1300,7.557999999999993,41.162000000000006
75.045,0.0,61.823,0,0,1300,13.222000000000001,36.808
75.375,0.0,59.937,0,0,1300,15.438000000000002,34.812
78.4575,0.0,58.536,0,0,1300,19.921499999999995,32.3835
78.92249999999999,0.0,54.721,0,0,1300,24.20149999999999,28.4135
77.29499999999999,0.0,52.417,0,0,1300,24.877999999999986,26.652000000000005
77.88749999999999,0.0,50.58,0,0,1300,27.30749999999999,24.6175
79.26750000000001,0.0,49.677,0,0,1300,29.590500000000013,23.254499999999997
82.065,0.0,49.341,0,0,1300,32.724,21.986
77.60249999999999,0.0,49.952,0,0,1300,27.650499999999994,24.0845
76.8075,0.0,51.868,0,0,1300,24.939500000000002,26.265500000000003
79.5,0.0,57.921,0,0,1300,21.579,31.421
78.8775,0.0,63.86,0,0,1300,15.017499999999998,37.5675
79.125,0.672,65.845,0,0,1300,13.951999999999998,39.302
75.76500000000001,5.34,65.946,0,0,1300,15.15900000000002,39.355999999999995
75.95250000000001,12.984000000000002,65.953,0,0,1300,22.98350000000002,37.3895
75.78750000000001,20.844,66.511,0,0,1300,30.12050000000002,36.037499999999994
75.225,24.72,65.669,0,0,1300,34.275999999999996,34.414
74.265,20.412,64.676,0,0,1300,30.00099999999999,34.818000000000005
77.0325,12.443999999999999,63.879,0,0,1300,25.597500000000004,35.09049999999999
77.565,4.9559999999999995,63.921,0,0,1300,18.6,36.827
80.355,0.684,64.399,0,0,1300,16.64,37.443
81.64499999999998,0.0,65.906,0,0,1300,15.738999999999976,38.69100000000001
84.45749999999998,0.0,65.723,0,0,1300,18.734499999999983,37.5705
91.6425,0.0,64.036,0,0,1300,27.606499999999997,33.4885
95.60249999999999,0.0,61.114,0,0,1300,34.488499999999995,29.246499999999997
96.195,0.0,58.312,0,0,1300,37.882999999999996,26.247
96.30000000000001,0.0,57.287,0,0,1300,39.01300000000001,25.186999999999998
92.70750000000001,0.0,53.88,0,0,1300,38.82750000000001,22.9775
87.6825,0.0,51.464,0,0,1300,36.218500000000006,22.236499999999996
83.9175,0.0,50.224,0,0,1300,33.69350000000001,22.251499999999997
83.8725,0.0,48.765,0,0,1300,35.1075,20.8075
83.3925,0.0,48.8,0,0,1300,34.5925,21.002499999999998
85.5375,0.0,49.779,0,0,1300,35.75849999999999,21.266500000000004
88.2825,0.0,52.345,0,0,1300,35.9375,22.917499999999997
94.9425,0.0,57.95,0,0,1300,36.99249999999999,26.302500000000002
100.91250000000001,0.0,63.271,0,0,1300,37.64150000000001,29.633499999999998
106.2225,0.624,67.718,0,0,1300,39.12849999999999,32.154500000000006
112.275,5.04,68.516,0,0,1300,48.79900000000001,29.831000000000003
115.7325,11.664,68.693,0,0,1300,58.703500000000005,27.1995
115.095,16.764,68.216,0,0,1300,63.643000000000015,25.65999999999999
115.11000000000001,17.664,68.253,0,0,1300,64.521,25.467
114.3675,14.796000000000001,67.452,0,0,1300,61.7115,25.630499999999998
113.535,10.428,65.878,0,0,1300,58.084999999999994,25.426000000000002
113.3475,4.188,65.424,0,0,1300,52.11149999999999,26.59450000000001
117.26249999999999,0.516,65.708,0,0,1300,52.070499999999996,26.491500000000002
120.45750000000001,0.0,69.259,0,0,1300,51.19850000000001,29.106499999999997
121.55999999999999,0.0,68.07,0,0,1300,53.489999999999995,27.549999999999997
120.9825,0.0,64.639,0,0,1300,56.343500000000006,24.311499999999995
119.34,0.0,61.547,0,0,1300,57.793000000000006,21.766999999999996
114.78750000000001,0.0,59.385,0,0,1300,55.40250000000001,21.122499999999995
109.33500000000001,0.0,56.093,0,0,1300,53.242000000000004,19.648000000000003
110.41499999999999,0.0,52.122,0,0,1300,58.29299999999999,15.317
108.48000000000002,0.0,48.252,0,0,1300,60.228000000000016,12.091999999999999
108.885,0.0,45.822,0,0,1300,63.063,9.527000000000001
107.595,0.0,43.749,0,0,1300,63.846,7.884
110.655,0.0,43.318,0,0,1300,67.337,6.433
113.23500000000001,0.0,43.257,0,0,1300,69.97800000000001,5.511999999999993
116.565,0.0,44.124,0,0,1300,72.441,5.2690000000000055
125.025,0.0,45.226,0,0,1300,79.799,3.550999999999995
130.7625,0.0,49.437,0,0,1300,81.32549999999999,5.849499999999999
134.57999999999998,0.636,53.615,0,0,1300,81.60099999999997,8.596000000000004
134.28,6.5760000000000005,55.658,0,0,1300,85.198,9.254000000000005
134.3475,24.192,57.364,0,0,1300,101.1755,6.5334999999999965
133.9275,50.748000000000005,59.478,0,0,1300,125.19749999999999,2.1485000000000056
134.6475,63.312,59.609,0,0,1300,138.35049999999998,0
133.5675,54.467999999999996,58.233,0,0.0934999999999988,1300,129.80249999999998,0
134.5275,33.084,56.549,0,1.0079999999999956,1300,111.0625,2.427500000000002
135.255,11.52,55.141,0,0,1300,91.63400000000001,7.176000000000002
135.04500000000002,1.008,56.023,0,0,1300,80.03000000000003,10.756
135.96,0.0,59.826,0,0,1300,76.13400000000001,14.506
137.3775,0.0,60.016,0,0,1300,77.3615,14.223499999999994
136.62,0.0,58.611,0,0,1300,78.00900000000001,13.07099999999999
136.56,0.0,54.983,0,0,1300,81.577,9.463000000000001
135.79500000000002,0.0,53.49,0,0,1300,82.305,8.225000000000001
134.6325,0.0,52.84,0,0,1300,81.79249999999999,7.962500000000006
133.4625,0.0,50.44,0,0,1300,83.02250000000001,5.9524999999999935
130.95000000000002,0.0,46.824,0,0,1300,84.12600000000002,3.1739999999999924
128.2425,0.0,44.111,0,0,1300,84.13150000000002,1.3634999999999948
127.785,0.0,42.367,0,0,1300,85.418,0
128.57999999999998,0.0,41.828,0,0,1300,86.75199999999998,0
129.885,0.0,41.674,0,0,1300,88.21099999999998,0
129.60000000000002,0.0,41.259,0,0,1300,88.34100000000002,0
131.20499999999998,0.0,40.605,0,0,1300,90.6,0
134.04,0.0,41.598,0,0,1300,92.442,0
136.66500000000002,1.452,44.319,0,0,1300,93.79800000000002,0
137.595,12.876,46.963,0,0,1300,103.50800000000001,0
139.32750000000001,29.592000000000002,50.445,0,0,1300,118.47450000000003,0
139.44,40.896,52.695,0,0,1300,127.64100000000002,0
139.995,49.428,52.932,0,0,1300,136.49099999999999,0
139.5975,47.748000000000005,52.168,0,0,1300,135.1775,0
139.04999999999998,36.288,51.072,0,0,1300,124.26599999999996,0
136.6575,17.076,50.558,0,0.7364999999999995,1300,103.1755,0
135.81,2.136,52.477,0,6.672999999999995,1300,85.469,0
135.5475,0.048,57.836,0,12.641499999999994,1300,77.75950000000002,0
135.8325,0.0,58.884,0,13.606499999999997,1300,76.94850000000001,0
135.405,0.0,56.555,0,5.242500000000021,1300,78.85,6.177499999999981
133.04999999999998,0.0,54.147,0,0,1300,78.90299999999999,9.797000000000004
128.51250000000002,0.0,52.446,0,0,1300,76.06650000000002,9.608499999999992
122.73000000000002,0.0,52.123,0,0,1300,70.60700000000003,11.212999999999994
119.70000000000002,0.0,49.439,0,0,1300,70.26100000000002,9.538999999999994
118.67250000000001,0.0,47.151,0,0,1300,71.5215,7.593499999999999
118.4325,0.0,45.321,0,0,1300,73.1115,5.843499999999999
117.60000000000001,0.0,44.187,0,0,1300,73.41300000000001,4.986999999999995
115.19999999999999,0.0,43.707,0,0,1300,71.493,5.307000000000002
113.14500000000001,0.0,44.623,0,0,1300,68.52200000000002,6.907999999999994
111.86249999999998,0.0,48.379,0,0,1300,63.483499999999985,11.091500000000003
113.69999999999999,0.0,57.743,0,0,1300,55.95699999999999,19.843000000000004
116.055,0.0,64.641,0,0,1300,51.414,25.956000000000003
117.195,0.96,67.367,0,0,1300,50.78799999999998,28.062000000000005
119.60249999999999,6.648000000000001,67.453,0,0,1300,58.797499999999985,25.923500000000004
129.105,16.991999999999997,68.761,0,0,1300,77.33599999999998,21.478
131.655,25.332,69.896,0,0,1300,87.091,19.678000000000004
135.435,28.188000000000002,69.798,0,0,1300,93.82499999999999,17.60600000000001
138.6375,26.832,69.699,0,0,1300,95.77049999999998,16.7785
139.39499999999998,17.832,68.973,0,0,1300,88.25399999999998,18.050000000000004
138.435,7.668,67.689,0,0,1300,78.41400000000002,19.626999999999995
133.94250000000002,1.6560000000000001,67.784,0,0,1300,67.81450000000002,22.722499999999997
129.98250000000002,0.024,69.275,0,0,1300,60.73150000000001,25.941500000000005
132.345,0.0,69.375,0,0,1300,62.97,25.259999999999998
136.6125,0.0,67.583,0,0,1300,69.02950000000001,22.045499999999997
138.1875,0.0,64.197,0,0,1300,73.9905,18.134500000000003
138.6825,0.0,61.263,0,0,1300,77.4195,15.035499999999999
136.4925,0.0,58.436,0,0,1300,78.0565,12.938499999999998
133.6875,0.0,54.512,0,0,1300,79.1755,9.9495
131.1825,0.0,50.95,0,0,1300,80.2325,7.222500000000004
130.0425,0.0,48.796,0,0,1300,81.2465,5.448500000000003
124.6875,0.0,48.27,0,0,1300,76.41749999999999,6.707500000000003
120.95249999999999,0.0,48.277,0,0,1300,72.67549999999999,7.959500000000006
122.13749999999999,0.0,49.302,0,0,1300,72.8355,8.589500000000001
124.02000000000001,0.0,51.87,0,0,1300,72.15,10.529999999999994
127.85249999999999,0.0,58.189,0,0,1300,69.6635,15.5715
132.42000000000002,0.0,64.111,0,0,1300,68.30900000000001,19.971000000000004
136.26749999999998,6.168,65.883,0,0,1300,76.5525,18.918499999999995
132.71249999999998,41.160000000000004,65.539,0,0,1300,108.33349999999997,11.011500000000005
124.53750000000001,83.1,65.799,0,0,1300,141.83849999999998,3.511500000000005
118.62,114.50399999999999,67.179,0,0,1300,165.945,0
118.35,127.452,67.933,0,0,1300,177.86899999999997,0
118.85249999999999,113.184,66.96,0,0,1300,165.0765,0
120.87,79.056,65.799,0,5.320499999999981,1300,134.12699999999998,0.4245000000000232
120.57,34.763999999999996,64.703,0,0,1300,90.631,15.822000000000003
115.755,3.816,64.422,0,0,1300,55.149,24.882999999999996
114.77250000000001,0.036000000000000004,68.409,0,0,1300,46.3995,30.142500000000005
113.31,0.0,67.335,0,0,1300,45.97500000000001,29.56499999999999
111.41250000000001,0.0,64.116,0,0,1300,47.29650000000001,26.978499999999997
108.42,0.0,58.519,0,0,1300,49.901,22.378999999999998
110.01,0.0,55.942,0,0,1300,54.068000000000005,19.272
109.85999999999999,0.0,54.78,0,0,1300,55.079999999999984,18.160000000000004
110.87249999999999,0.0,51.765,0,0,1300,59.10749999999999,14.807500000000005
107.865,0.0,47.894,0,0,1300,59.971,11.939
105.01500000000001,0.0,45.224,0,0,1300,59.79100000000002,10.218999999999994
99.82499999999999,0.0,43.703,0,0,1300,56.121999999999986,10.428000000000004
94.125,0.0,44.227,0,0,1300,49.898,12.851999999999997
91.6275,0.0,45.963,0,0,1300,45.6645,15.4205
91.41000000000001,0.0,50.022,0,0,1300,41.38800000000001,19.551999999999996
95.05499999999999,0.0,58.197,0,0,1300,36.85799999999999,26.512000000000004
99.78,0.0,66.118,0,0,1300,33.662000000000006,32.858
99.8925,1.956,68.911,0,0,1300,32.9375,35.124500000000005
100.9425,16.067999999999998,68.256,0,0,1300,48.75449999999999,30.591499999999996
97.67249999999999,36.3,69.626,0,0,1300,64.34649999999996,27.99350000000001
94.845,44.532,69.926,0,0,1300,69.45100000000001,27.177999999999997
95.85,41.784000000000006,68.689,0,0,1300,68.94500000000002,26.292999999999992
94.5675,37.788,67.969,0,0,1300,64.38650000000001,26.999499999999998
90.5925,26.328,66.644,0,0,1300,50.2765,29.864500000000007
87.6,10.716000000000001,65.78,0,0,1300,32.536,33.901
86.16750000000002,1.608,66.111,0,0,1300,21.664500000000018,36.9865
85.7175,0.024,69.174,0,0,1300,16.567499999999995,40.5955
87.69749999999999,0.0,67.966,0,0,1300,19.731499999999997,38.73349999999999
90.32249999999999,0.0,66.532,0,0,1300,23.790499999999994,36.424499999999995
92.82750000000001,0.0,62.618,0,0,1300,30.209500000000013,31.6755
94.08,0.0,59.407,0,0,1300,34.673,28.046999999999997
93.57750000000001,0.0,57.203,0,0,1300,36.37450000000001,26.0105
93.15,0.0,53.474,0,0,1300,39.67600000000001,22.423999999999996
94.635,0.0,49.686,0,0,1300,44.949000000000005,18.141
93.66,0.0,47.749,0,0,1300,45.910999999999994,16.529000000000003
95.45250000000001,0.0,46.978,0,0,1300,48.47450000000001,15.160499999999999
97.635,0.0,47.478,0,0,1300,50.157000000000004,14.933
99.66,0.0,48.565,0,0,1300,51.095,15.344999999999999
102.91499999999999,0.0,51.779,0,0,1300,51.13599999999999,17.474000000000004
108.87,0.0,59.454,0,0,1300,49.416000000000004,23.164
113.17500000000001,0.0,66.237,0,0,1300,46.93800000000002,28.511999999999993
116.35499999999999,1.8479999999999999,69.252,0,0,1300,48.95099999999999,30.004999999999995
117.02250000000001,11.556,69.049,0,0,1300,59.52950000000001,27.152500000000003
116.37,28.356,70.087,0,0,1300,74.639,24.208000000000006
116.715,41.616,71.367,0,0,1300,86.96400000000001,22.058000000000007
118.0275,43.044000000000004,70.49,0,0,1300,90.58150000000002,20.38649999999999
112.23000000000002,38.304,69.658,0,0,1300,80.87600000000002,22.671999999999997
113.13750000000002,26.759999999999998,68.272,0,0,1300,71.6255,23.869500000000002
117.82500000000002,12.096,67.488,0,0,1300,62.43300000000002,25.188999999999993
117.87,2.04,67.382,0,0,1300,52.528000000000006,27.582000000000008
118.89000000000001,0.06,69.941,0,0,1300,49.009000000000015,30.296
122.295,0.0,69.342,0,0,1300,52.953,28.576999999999998
129.47250000000003,0.0,68.143,0,0,1300,61.329500000000024,24.985499999999995
130.41000000000003,0.0,64.399,0,0,1300,66.01100000000002,20.928999999999995
134.1225,0.0,61.048,0,0,1300,73.0745,16.340500000000006
130.9275,0.0,58.223,0,0,1300,72.70450000000001,14.5805
126.53999999999999,0.0,53.518,0,0,1300,73.02199999999999,11.338000000000001
122.535,0.0,49.927,0,0,1300,72.608,9.082
117.52499999999999,0.0,47.116,0,0,1300,70.40899999999999,7.9410000000000025
115.81500000000001,0.0,45.559,0,0,1300,70.25600000000001,6.9539999999999935
111.45750000000001,0.0,47.119,0,0,1300,64.33850000000001,9.966499999999996
110.60999999999999,0.0,49.165,0,0,1300,61.444999999999986,12.295000000000002
108.16499999999999,0.0,52.74,0,0,1300,55.42499999999999,16.685000000000002
104.8575,0.0,60.04,0,0,1300,44.8175,25.0875
104.32499999999999,0.0,67.144,0,0,1300,37.18099999999998,32.36900000000001
98.8575,3.492,69.109,0,0,1300,33.24050000000001,35.2835
91.85999999999999,20.832,68.231,0,0,1300,44.460999999999984,32.403
91.55250000000001,41.844,68.503,0,0,1300,64.8935,27.524499999999996
89.9325,56.268,68.739,0,0,1300,77.4615,24.694500000000005
87.57000000000001,56.628,67.506,0,0,1300,76.69200000000001,24.159
93.2175,46.2,65.92,0,0,1300,73.49750000000002,23.2975
97.84499999999998,31.68,63.975,0,0,1300,65.54999999999998,23.440000000000005
100.875,14.556000000000001,62.889,0,0,1300,52.541999999999994,25.625
94.74749999999999,2.088,63.198,0,0,1300,33.63749999999998,31.093500000000006
93.045,0.048,66.336,0,0,1300,26.757000000000005,35.309
89.23499999999999,0.0,65.858,0,0,1300,23.37699999999998,36.11300000000001
88.3575,0.0,63.726,0,0,1300,24.631500000000003,34.2735
87.18,0.0,59.494,0,0,1300,27.686000000000007,30.433999999999997
85.0275,0.0,56.087,0,0,1300,28.9405,27.744500000000002
87.95250000000001,0.0,53.8,0,0,1300,34.15250000000002,24.482499999999995
86.17500000000001,0.0,49.894,0,0,1300,36.28100000000001,21.168999999999997
85.0875,0.0,46.568,0,0,1300,38.51950000000001,18.205499999999997
84.255,0.0,43.992,0,0,1300,40.263,15.906999999999996
