wind_normalized,solar,load,charged,discharged,inbattery,overhead,gas
36.5975,4.050000000000001,57.017,0,0,0,0,16.36950000000001
36.39,1.542,55.77,0,0,0,0,17.838
35.3575,0.129,56.859,0,0,0,0,21.372500000000002
35.8675,0.0,59.224,0,0,0,0,23.356499999999997
36.96,0.0,59.478,0,0,0,0,22.518
36.91,0.0,57.265,0,0,0,0,20.355000000000004
36.72,0.0,54.888,0,0,0,0,18.168
36.495000000000005,0.0,53.277,0,0,0,0,16.781999999999996
35.7025,0.0,52.592,0,0,0,0,16.889499999999998
35.402499999999996,0.0,47.936,0,0,0,0,12.533500000000004
34.37,0.0,44.514,0,0,0,0,10.144000000000005
34.195,0.0,42.804,0,0,0,0,8.609000000000002
32.879999999999995,0.0,41.199,0,0,0,0,8.319000000000003
32.8425,0.0,40.274,0,0,0,0,7.4315
32.92,0.0,39.691,0,0,0,0,6.771000000000001
32.5725,0.0,39.866,0,0,0,0,7.293500000000002
31.0175,0.0,41.833,0,0,0,0,10.8155
30.7425,0.0,43.941,0,0,0,0,13.198500000000003
30.5775,0.21599999999999997,46.584,0,0,0,0,15.790500000000002
30.262500000000003,1.821,49.102,0,0,0,0,17.018499999999996
29.5025,3.8280000000000003,50.842,0,0,0,0,17.511499999999998
28.857499999999998,5.093999999999999,52.84,0,0,0,0,18.888500000000008
28.615,4.848000000000001,53.722,0,0,0,0,20.259
27.5325,3.459,53.654,0,0,0,0,22.662500000000005
26.375,1.7519999999999998,52.645,0,0,0,0,24.518000000000004
26.669999999999998,0.579,52.415,0,0,0,0,25.166
27.43,0.06,54.662,0,0,0,0,27.172
28.0875,0.0,57.756,0,0,0,0,29.6685
27.712500000000002,0.0,58.146,0,0,0,0,30.4335
26.475,0.0,56.229,0,0,0,0,29.753999999999998
26.7425,0.0,52.532,0,0,0,0,25.789499999999997
27.2325,0.0,51.354,0,0,0,0,24.121499999999997
27.47,0.0,51.075,0,0,0,0,23.605000000000004
27.512500000000003,0.0,49.192,0,0,0,0,21.679499999999997
27.672500000000003,0.0,44.957,0,0,0,0,17.284499999999998
28.2175,0.0,41.795,0,0,0,0,13.5775
27.9975,0.0,40.282,0,0,0,0,12.284499999999998
28.02,0.0,39.447,0,0,0,0,11.427000000000003
28.2525,0.0,39.643,0,0,0,0,11.3905
28.315,0.0,39.222,0,0,0,0,10.907
28.1175,0.0,39.016,0,0,0,0,10.898499999999999
28.0025,0.0,39.937,0,0,0,0,11.934499999999996
27.7825,0.168,41.363,0,0,0,0,13.412500000000001
27.5175,2.916,43.653,0,0,0,0,13.2195
27.0975,8.307,46.024,0,0,0,0,10.619500000000002
26.7925,12.447,48.667,0,0,0,0,9.427500000000002
27.167500000000004,13.731,48.895,0,0,0,0,7.9964999999999975
26.68,11.975999999999999,47.961,0,0,0,0,9.305
25.689999999999998,7.263,46.474,0,0,0,0,13.521
23.945,2.8499999999999996,46.383,0,0,0,0,19.588
23.5175,0.246,48.527,0,0,0,0,24.763500000000004
23.315,0.0,52.744,0,0,0,0,29.429
23.134999999999998,0.0,53.714,0,0,0,0,30.579
23.174999999999997,0.0,52.765,0,0,0,0,29.590000000000003
22.6875,0.0,50.521,0,0,0,0,27.8335
20.772499999999997,0.0,49.41,0,0,0,0,28.6375
19.115,0.0,49.255,0,0,0,0,30.140000000000004
17.665,0.0,47.055,0,0,0,0,29.39
16.815,0.0,44.849,0,0,0,0,28.033999999999995
16.46,0.0,42.904,0,0,0,0,26.444000000000003
16.6875,0.0,42.139,0,0,0,0,25.451500000000003
16.419999999999998,0.0,41.71,0,0,0,0,25.290000000000003
16.865000000000002,0.0,43.188,0,0,0,0,26.323
17.3375,0.0,46.524,0,0,0,0,29.186500000000002
18.03,0.0,51.016,0,0,0,0,32.986
18.35,0.0,55.776,0,0,0,0,37.426
19.3725,0.276,59.321,0,0,0,0,39.6725
19.36,3.168,60.004,0,0,0,0,37.476
18.82,8.955,60.799,0,0,0,0,33.024
18.502499999999998,14.303999999999998,60.862,0,0,0,0,28.055500000000002
17.2875,17.607,60.838,0,0,0,0,25.9435
16.41,16.991999999999997,59.853,0,0,0,0,26.451
14.9125,12.282,58.912,0,0,0,0,31.7175
13.6575,5.361,57.927,0,0,0,0,38.908500000000004
13.065,0.5880000000000001,59.251,0,0,0,0,45.598
13.227500000000001,0.0,62.605,0,0,0,0,49.3775
13.565000000000001,0.0,62.763,0,0,0,0,49.19799999999999
13.307500000000001,0.0,61.215,0,0,0,0,47.9075
12.69,0.0,57.003,0,0,0,0,44.313
12.197499999999998,0.0,55.057,0,0,0,0,42.859500000000004
11.7375,0.0,54.043,0,0,0,0,42.305499999999995
12.08,0.0,49.87,0,0,0,0,37.79
12.415000000000001,0.0,47.115,0,0,0,0,34.7
13.235,0.0,46.075,0,0,0,0,32.84
13.8675,0.0,45.184,0,0,0,0,31.316499999999998
14.825,0.0,45.096,0,0,0,0,30.270999999999997
15.82,0.0,45.429,0,0,0,0,29.609
16.97,0.0,45.912,0,0,0,0,28.942
17.330000000000002,0.0,48.943,0,0,0,0,31.612999999999996
17.232499999999998,0.0,53.417,0,0,0,0,36.1845
17.715,0.5489999999999999,56.07,0,0,0,0,37.806
18.07,6.161999999999999,56.25,0,0,0,0,32.018
17.3275,14.076,56.755,0,0,0,0,25.3515
17.2475,19.968,57.782,0,0,0,0,20.566499999999998
16.525000000000002,21.813,57.643,0,0,0,0,19.305
16.21,19.047,56.945,0,0,0,0,21.687999999999995
16.405,11.874,55.719,0,0,0,0,27.439999999999998
16.745,4.653,56.079,0,0,0,0,34.681
17.4875,0.483,58.536,0,0,0,0,40.5655
17.195,0.0,63.541,0,0,0,0,46.346
17.96,0.0,63.885,0,0,0,0,45.925
18.79,0.0,62.564,0,0,0,0,43.774
19.302500000000002,0.0,59.152,0,0,0,0,39.8495
21.31,0.0,56.998,0,0,0,0,35.688
21.727500000000003,0.0,54.681,0,0,0,0,32.95349999999999
22.1025,0.0,51.411,0,0,0,0,29.308500000000002
22.405,0.0,47.777,0,0,0,0,25.372
21.995,0.0,45.654,0,0,0,0,23.659000000000002
21.005,0.0,45.283,0,0,0,0,24.278000000000002
21.2875,0.0,45.484,0,0,0,0,24.1965
21.1175,0.0,45.851,0,0,0,0,24.7335
21.4175,0.0,48.215,0,0,0,0,26.797500000000003
21.77,0.0,54.362,0,0,0,0,32.592
23.167499999999997,0.0,60.293,0,0,0,0,37.1255
24.4125,0.14400000000000002,63.625,0,0,0,0,39.0685
24.5425,1.8239999999999998,64.407,0,0,0,0,38.040499999999994
23.7875,5.433,64.523,0,0,0,0,35.302499999999995
24.057499999999997,9.177,65.86,0,0,0,0,32.6255
24.4225,11.328,65.715,0,0,0,0,29.9645
25.0825,11.139,65.418,0,0,0,0,29.196500000000007
24.87,8.397,64.457,0,0,0,0,31.18999999999999
24.52,3.465,62.593,0,0,0,0,34.608000000000004
24.380000000000003,0.399,63.142,0,0,0,0,38.363
25.045,0.0,67.115,0,0,0,0,42.06999999999999
24.7575,0.0,66.973,0,0,0,0,42.2155
24.36,0.0,65.522,0,0,0,0,41.162000000000006
25.015,0.0,61.823,0,0,0,0,36.808
25.125,0.0,59.937,0,0,0,0,34.812
26.1525,0.0,58.536,0,0,0,0,32.3835
26.307499999999997,0.0,54.721,0,0,0,0,28.4135
25.764999999999997,0.0,52.417,0,0,0,0,26.652000000000005
25.9625,0.0,50.58,0,0,0,0,24.6175
26.422500000000003,0.0,49.677,0,0,0,0,23.254499999999997
27.355,0.0,49.341,0,0,0,0,21.986
25.8675,0.0,49.952,0,0,0,0,24.0845
25.6025,0.0,51.868,0,0,0,0,26.265500000000003
26.5,0.0,57.921,0,0,0,0,31.421
26.292499999999997,0.0,63.86,0,0,0,0,37.5675
26.375,0.168,65.845,0,0,0,0,39.302
25.255000000000003,1.335,65.946,0,0,0,0,39.355999999999995
25.317500000000003,3.2460000000000004,65.953,0,0,0,0,37.3895
25.262500000000003,5.211,66.511,0,0,0,0,36.037499999999994
25.075,6.18,65.669,0,0,0,0,34.414
24.755,5.103,64.676,0,0,0,0,34.818000000000005
25.677500000000002,3.1109999999999998,63.879,0,0,0,0,35.09049999999999
25.855,1.2389999999999999,63.921,0,0,0,0,36.827
26.785,0.171,64.399,0,0,0,0,37.443
27.214999999999996,0.0,65.906,0,0,0,0,38.69100000000001
28.152499999999996,0.0,65.723,0,0,0,0,37.5705
30.5475,0.0,64.036,0,0,0,0,33.4885
31.8675,0.0,61.114,0,0,0,0,29.246499999999997
32.065,0.0,58.312,0,0,0,0,26.247
32.1,0.0,57.287,0,0,0,0,25.186999999999998
30.902500000000003,0.0,53.88,0,0,0,0,22.9775
29.227500000000003,0.0,51.464,0,0,0,0,22.236499999999996
27.9725,0.0,50.224,0,0,0,0,22.251499999999997
27.9575,0.0,48.765,0,0,0,0,20.8075
27.7975,0.0,48.8,0,0,0,0,21.002499999999998
28.5125,0.0,49.779,0,0,0,0,21.266500000000004
29.427500000000002,0.0,52.345,0,0,0,0,22.917499999999997
31.6475,0.0,57.95,0,0,0,0,26.302500000000002
33.6375,0.0,63.271,0,0,0,0,29.633499999999998
35.4075,0.156,67.718,0,0,0,0,32.154500000000006
37.425000000000004,1.26,68.516,0,0,0,0,29.831000000000003
38.5775,2.916,68.693,0,0,0,0,27.1995
38.365,4.191,68.216,0,0,0,0,25.65999999999999
38.370000000000005,4.416,68.253,0,0,0,0,25.467
38.1225,3.6990000000000003,67.452,0,0,0,0,25.630499999999998
37.845,2.607,65.878,0,0,0,0,25.426000000000002
37.7825,1.047,65.424,0,0,0,0,26.59450000000001
39.0875,0.129,65.708,0,0,0,0,26.491500000000002
40.1525,0.0,69.259,0,0,0,0,29.106499999999997
40.519999999999996,0.0,68.07,0,0,0,0,27.549999999999997
40.3275,0.0,64.639,0,0,0,0,24.311499999999995
39.78,0.0,61.547,0,0,0,0,21.766999999999996
38.2625,0.0,59.385,0,0,0,0,21.122499999999995
36.445,0.0,56.093,0,0,0,0,19.648000000000003
36.805,0.0,52.122,0,0,0,0,15.317
36.160000000000004,0.0,48.252,0,0,0,0,12.091999999999999
36.295,0.0,45.822,0,0,0,0,9.527000000000001
35.865,0.0,43.749,0,0,0,0,7.884
36.885,0.0,43.318,0,0,0,0,6.433
37.745000000000005,0.0,43.257,0,0,0,0,5.511999999999993
38.855,0.0,44.124,0,0,0,0,5.2690000000000055
41.675000000000004,0.0,45.226,0,0,0,0,3.550999999999995
43.5875,0.0,49.437,0,0,0,0,5.849499999999999
44.86,0.159,53.615,0,0,0,0,8.596000000000004
44.76,1.6440000000000001,55.658,0,0,0,0,9.254000000000005
44.7825,6.048,57.364,0,0,0,0,6.5334999999999965
44.6425,12.687000000000001,59.478,0,0,0,0,2.1485000000000056
44.8825,15.828,59.609,1.1014999999999944,0,1.1014999999999944,0,0
44.5225,13.616999999999999,58.233,0,0.0934999999999988,1.0079999999999956,0,0
44.8425,8.271,56.549,0,1.0079999999999956,0,0,2.427500000000002
45.084999999999994,2.88,55.141,0,0,0,0,7.176000000000002
45.015,0.252,56.023,0,0,0,0,10.756
45.32,0.0,59.826,0,0,0,0,14.506
45.792500000000004,0.0,60.016,0,0,0,0,14.223499999999994
45.540000000000006,0.0,58.611,0,0,0,0,13.07099999999999
45.519999999999996,0.0,54.983,0,0,0,0,9.463000000000001
45.265,0.0,53.49,0,0,0,0,8.225000000000001
44.8775,0.0,52.84,0,0,0,0,7.962500000000006
44.487500000000004,0.0,50.44,0,0,0,0,5.9524999999999935
43.650000000000006,0.0,46.824,0,0,0,0,3.1739999999999924
42.7475,0.0,44.111,0,0,0,0,1.3634999999999948
42.595,0.0,42.367,0.22800000000000153,0,0.22800000000000153,0,0
42.86,0.0,41.828,1.0319999999999965,0,1.259999999999998,0,0
43.295,0.0,41.674,1.6210000000000022,0,2.8810000000000002,0,0
43.2,0.0,41.259,1.9410000000000025,0,4.822000000000003,0,0
43.735,0.0,40.605,3.1300000000000026,0,7.952000000000005,0,0
44.68,0.0,41.598,3.0820000000000007,0,11.034000000000006,0,0
45.55500000000001,0.363,44.319,1.5990000000000038,0,12.63300000000001,0,0
45.865,3.219,46.963,2.121000000000002,0,14.754000000000012,0,0
46.4425,7.398000000000001,50.445,3.3955000000000055,0,18.14950000000001,0,0
46.48,10.224,52.695,4.008999999999993,0,22.15850000000001,0,0
46.665,12.357,52.932,6.089999999999996,0,28.248500000000007,0,0
46.5325,11.937000000000001,52.168,6.301499999999997,0,34.550000000000004,0,0
46.349999999999994,9.072,51.072,4.349999999999994,0,38.900000000000006,0,0
45.5525,4.269,50.558,0,0.7364999999999995,38.163500000000006,0,0
45.27,0.534,52.477,0,6.672999999999995,31.49050000000001,0,0
45.182500000000005,0.012,57.836,0,12.641499999999994,18.849000000000018,0,0
45.2775,0.0,58.884,0,13.606499999999997,5.242500000000021,0,0
45.135,0.0,56.555,0,5.242500000000021,0,0,6.177499999999981
44.349999999999994,0.0,54.147,0,0,0,0,9.797000000000004
42.837500000000006,0.0,52.446,0,0,0,0,9.608499999999992
40.910000000000004,0.0,52.123,0,0,0,0,11.212999999999994
39.900000000000006,0.0,49.439,0,0,0,0,9.538999999999994
39.557500000000005,0.0,47.151,0,0,0,0,7.593499999999999
39.4775,0.0,45.321,0,0,0,0,5.843499999999999
39.2,0.0,44.187,0,0,0,0,4.986999999999995
38.4,0.0,43.707,0,0,0,0,5.307000000000002
37.715,0.0,44.623,0,0,0,0,6.907999999999994
37.287499999999994,0.0,48.379,0,0,0,0,11.091500000000003
37.9,0.0,57.743,0,0,0,0,19.843000000000004
38.685,0.0,64.641,0,0,0,0,25.956000000000003
39.065,0.24,67.367,0,0,0,0,28.062000000000005
39.8675,1.6620000000000001,67.453,0,0,0,0,25.923500000000004
43.035,4.247999999999999,68.761,0,0,0,0,21.478
43.885,6.333,69.896,0,0,0,0,19.678000000000004
45.144999999999996,7.047000000000001,69.798,0,0,0,0,17.60600000000001
46.2125,6.708,69.699,0,0,0,0,16.7785
46.464999999999996,4.458,68.973,0,0,0,0,18.050000000000004
46.144999999999996,1.917,67.689,0,0,0,0,19.626999999999995
44.64750000000001,0.41400000000000003,67.784,0,0,0,0,22.722499999999997
43.3275,0.006,69.275,0,0,0,0,25.941500000000005
44.115,0.0,69.375,0,0,0,0,25.259999999999998
45.5375,0.0,67.583,0,0,0,0,22.045499999999997
46.0625,0.0,64.197,0,0,0,0,18.134500000000003
46.2275,0.0,61.263,0,0,0,0,15.035499999999999
45.4975,0.0,58.436,0,0,0,0,12.938499999999998
44.5625,0.0,54.512,0,0,0,0,9.9495
43.7275,0.0,50.95,0,0,0,0,7.222500000000004
43.3475,0.0,48.796,0,0,0,0,5.448500000000003
41.5625,0.0,48.27,0,0,0,0,6.707500000000003
40.317499999999995,0.0,48.277,0,0,0,0,7.959500000000006
40.7125,0.0,49.302,0,0,0,0,8.589500000000001
41.34,0.0,51.87,0,0,0,0,10.529999999999994
42.6175,0.0,58.189,0,0,0,0,15.5715
44.14,0.0,64.111,0,0,0,0,19.971000000000004
45.4225,1.542,65.883,0,0,0,0,18.918499999999995
44.2375,10.290000000000001,65.539,0,0,0,0,11.011500000000005
41.5125,20.775,65.799,0,0,0,0,3.511500000000005
39.54,28.625999999999998,67.179,0.9869999999999948,0,0.9869999999999948,0,0
39.449999999999996,31.863,67.933,3.3799999999999812,0,4.366999999999976,0,0
39.6175,28.296,66.96,0.9535000000000053,0,5.320499999999981,0,0
40.29,19.764,65.799,0,5.320499999999981,0,0,0.4245000000000232
40.19,8.690999999999999,64.703,0,0,0,0,15.822000000000003
38.585,0.954,64.422,0,0,0,0,24.882999999999996
38.2575,0.009000000000000001,68.409,0,0,0,0,30.142500000000005
37.77,0.0,67.335,0,0,0,0,29.56499999999999
37.1375,0.0,64.116,0,0,0,0,26.978499999999997
36.14,0.0,58.519,0,0,0,0,22.378999999999998
36.67,0.0,55.942,0,0,0,0,19.272
36.62,0.0,54.78,0,0,0,0,18.160000000000004
36.957499999999996,0.0,51.765,0,0,0,0,14.807500000000005
35.955,0.0,47.894,0,0,0,0,11.939
35.005,0.0,45.224,0,0,0,0,10.218999999999994
33.275,0.0,43.703,0,0,0,0,10.428000000000004
31.375,0.0,44.227,0,0,0,0,12.851999999999997
30.5425,0.0,45.963,0,0,0,0,15.4205
30.470000000000002,0.0,50.022,0,0,0,0,19.551999999999996
31.685,0.0,58.197,0,0,0,0,26.512000000000004
33.26,0.0,66.118,0,0,0,0,32.858
33.2975,0.489,68.911,0,0,0,0,35.124500000000005
33.6475,4.0169999999999995,68.256,0,0,0,0,30.591499999999996
32.5575,9.075,69.626,0,0,0,0,27.99350000000001
31.615000000000002,11.133,69.926,0,0,0,0,27.177999999999997
31.95,10.446000000000002,68.689,0,0,0,0,26.292999999999992
31.5225,9.447,67.969,0,0,0,0,26.999499999999998
30.1975,6.582,66.644,0,0,0,0,29.864500000000007
29.2,2.6790000000000003,65.78,0,0,0,0,33.901
28.722500000000004,0.402,66.111,0,0,0,0,36.9865
28.5725,0.006,69.174,0,0,0,0,40.5955
29.232499999999998,0.0,67.966,0,0,0,0,38.73349999999999
30.107499999999998,0.0,66.532,0,0,0,0,36.424499999999995
30.942500000000003,0.0,62.618,0,0,0,0,31.6755
31.36,0.0,59.407,0,0,0,0,28.046999999999997
31.192500000000003,0.0,57.203,0,0,0,0,26.0105
31.05,0.0,53.474,0,0,0,0,22.423999999999996
31.545,0.0,49.686,0,0,0,0,18.141
31.22,0.0,47.749,0,0,0,0,16.529000000000003
31.817500000000003,0.0,46.978,0,0,0,0,15.160499999999999
32.545,0.0,47.478,0,0,0,0,14.933
33.22,0.0,48.565,0,0,0,0,15.344999999999999
34.305,0.0,51.779,0,0,0,0,17.474000000000004
36.29,0.0,59.454,0,0,0,0,23.164
37.725,0.0,66.237,0,0,0,0,28.511999999999993
38.785,0.46199999999999997,69.252,0,0,0,0,30.004999999999995
39.0075,2.889,69.049,0,0,0,0,27.152500000000003
38.79,7.089,70.087,0,0,0,0,24.208000000000006
38.905,10.404,71.367,0,0,0,0,22.058000000000007
39.3425,10.761000000000001,70.49,0,0,0,0,20.38649999999999
37.410000000000004,9.576,69.658,0,0,0,0,22.671999999999997
37.712500000000006,6.6899999999999995,68.272,0,0,0,0,23.869500000000002
39.275000000000006,3.024,67.488,0,0,0,0,25.188999999999993
39.29,0.51,67.382,0,0,0,0,27.582000000000008
39.63,0.015,69.941,0,0,0,0,30.296
40.765,0.0,69.342,0,0,0,0,28.576999999999998
43.157500000000006,0.0,68.143,0,0,0,0,24.985499999999995
43.470000000000006,0.0,64.399,0,0,0,0,20.928999999999995
44.707499999999996,0.0,61.048,0,0,0,0,16.340500000000006
43.6425,0.0,58.223,0,0,0,0,14.5805
42.18,0.0,53.518,0,0,0,0,11.338000000000001
40.845,0.0,49.927,0,0,0,0,9.082
39.175,0.0,47.116,0,0,0,0,7.9410000000000025
38.605000000000004,0.0,45.559,0,0,0,0,6.9539999999999935
37.1525,0.0,47.119,0,0,0,0,9.966499999999996
36.87,0.0,49.165,0,0,0,0,12.295000000000002
36.055,0.0,52.74,0,0,0,0,16.685000000000002
34.9525,0.0,60.04,0,0,0,0,25.0875
34.775,0.0,67.144,0,0,0,0,32.36900000000001
32.9525,0.873,69.109,0,0,0,0,35.2835
30.619999999999997,5.208,68.231,0,0,0,0,32.403
30.517500000000002,10.461,68.503,0,0,0,0,27.524499999999996
29.9775,14.067,68.739,0,0,0,0,24.694500000000005
29.19,14.157,67.506,0,0,0,0,24.159
31.0725,11.55,65.92,0,0,0,0,23.2975
32.614999999999995,7.92,63.975,0,0,0,0,23.440000000000005
33.625,3.6390000000000002,62.889,0,0,0,0,25.625
31.582499999999996,0.522,63.198,0,0,0,0,31.093500000000006
31.015,0.012,66.336,0,0,0,0,35.309
29.744999999999997,0.0,65.858,0,0,0,0,36.11300000000001
29.4525,0.0,63.726,0,0,0,0,34.2735
29.060000000000002,0.0,59.494,0,0,0,0,30.433999999999997
28.3425,0.0,56.087,0,0,0,0,27.744500000000002
29.317500000000003,0.0,53.8,0,0,0,0,24.482499999999995
28.725,0.0,49.894,0,0,0,0,21.168999999999997
28.3625,0.0,46.568,0,0,0,0,18.205499999999997
28.085,0.0,43.992,0,0,0,0,15.906999999999996
26.552500000000002,0.0,42.916,0,0,0,0,16.363499999999995
24.7925,0.0,42.647,0,0,0,0,17.854499999999998
24.1075,0.0,42.754,0,0,0,0,18.646499999999996
23.18,0.0,42.439,0,0,0,0,19.259
22.4675,0.0,43.168,0,0,0,0,20.700499999999998
22.9375,0.0,46.932,0,0,0,0,23.994500000000002
23.759999999999998,0.27,50.985,0,0,0,0,26.955000000000002
22.89,2.745,54.019,0,0,0,0,28.383999999999997
21.795,7.478999999999999,55.764,0,0,0,0,26.490000000000002
20.605000000000004,12.039,56.865,0,0,0,0,24.220999999999997
20.275,14.078999999999999,56.168,0,0,0,0,21.814
21.1225,13.017000000000001,53.979,0,0,0,0,19.8395
22.575,9.345,52.633,0,0,0,0,20.713
23.195,4.431,51.884,0,0,0,0,24.258
22.625,0.756,52.632,0,0,0,0,29.250999999999998
22.405,0.012,56.941,0,0,0,0,34.524
22.912499999999998,0.0,57.997,0,0,0,0,35.084500000000006
23.02,0.0,56.134,0,0,0,0,33.114000000000004
22.1,0.0,52.061,0,0,0,0,29.961
20.915,0.0,49.753,0,0,0,0,28.838
20.435,0.0,49.063,0,0,0,0,28.628000000000004
20.552500000000002,0.0,46.017,0,0,0,0,25.4645
19.6525,0.0,43.223,0,0,0,0,23.5705
20.1125,0.0,41.585,0,0,0,0,21.4725
19.82,0.0,40.079,0,0,0,0,20.259
19.74,0.0,39.75,0,0,0,0,20.01
18.81,0.0,39.639,0,0,0,0,20.829000000000004
18.915,0.0,39.004,0,0,0,0,20.089
18.502499999999998,0.0,37.94,0,0,0,0,19.4375
18.93,0.0,39.915,0,0,0,0,20.985
18.5425,0.744,42.387,0,0,0,0,23.1005
17.6275,5.667,45.46,0,0,0,0,22.1655
16.775,12.345,48.18,0,0,0,0,19.060000000000002
16.52,17.573999999999998,50.797,0,0,0,0,16.703000000000003
16.65,19.788,50.911,0,0,0,0,14.472999999999999
16.1875,17.937,48.86,0,0,0,0,14.735500000000002
15.7725,12.888000000000002,47.603,0,0,0,0,18.9425
16.565,5.955,47.46,0,0,0,0,24.939999999999998
17.982499999999998,0.8220000000000001,48.007,0,0,0,0,29.2025
19.012500000000003,0.015,53.252,0,0,0,0,34.2245
19.585,0.0,54.9,0,0,0,0,35.315
18.5075,0.0,53.503,0,0,0,0,34.9955
17.7975,0.0,51.039,0,0,0,0,33.2415
17.0925,0.0,49.698,0,0,0,0,32.6055
15.915,0.0,50.326,0,0,0,0,34.411
14.9025,0.0,47.518,0,0,0,0,32.6155
13.892500000000002,0.0,44.377,0,0,0,0,30.4845
12.95,0.0,42.742,0,0,0,0,29.791999999999998
12.07,0.0,42.218,0,0,0,0,30.148000000000003
11.9475,0.0,42.662,0,0,0,0,30.7145
12.887500000000001,0.0,43.965,0,0,0,0,31.0775
13.594999999999999,0.0,47.643,0,0,0,0,34.048
13.8875,0.0,56.636,0,0,0,0,42.74850000000001
13.942499999999999,0.0,64.647,0,0,0,0,50.70450000000001
13.899999999999999,0.873,67.153,0,0,0,0,52.38000000000001
14.0775,4.653,67.619,0,0,0,0,48.8885
13.157499999999999,9.533999999999999,68.361,0,0,0,0,45.669500000000006
12.725,13.413,68.988,0,0,0,0,42.85
12.0925,14.619,68.481,0,0,0,0,41.769499999999994
11.485000000000001,13.457999999999998,68.159,0,0,0,0,43.21600000000001
11.84,9.432,67.372,0,0,0,0,46.1
11.487499999999999,4.305,66.654,0,0,0,0,50.8615
11.535,0.711,66.24,0,0,0,0,53.99399999999999
11.3075,0.015,69.215,0,0,0,0,57.892500000000005
10.995,0.0,69.121,0,0,0,0,58.126
11.235,0.0,67.48,0,0,0,0,56.245000000000005
11.5025,0.0,63.275,0,0,0,0,51.7725
11.835,0.0,59.946,0,0,0,0,48.111
11.485000000000001,0.0,57.361,0,0,0,0,45.876
10.7475,0.0,52.797,0,0,0,0,42.049499999999995
10.485,0.0,49.523,0,0,0,0,39.038000000000004
11.0025,0.0,47.308,0,0,0,0,36.3055
11.5625,0.0,46.26,0,0,0,0,34.6975
11.92,0.0,46.726,0,0,0,0,34.806
11.235,0.0,47.734,0,0,0,0,36.499
10.0575,0.0,50.818,0,0,0,0,40.7605
9.745000000000001,0.0,58.543,0,0,0,0,48.798
9.662500000000001,0.0,65.738,0,0,0,0,56.0755
9.8175,0.279,68.358,0,0,0,0,58.261500000000005
9.702499999999999,1.881,68.48,0,0,0,0,56.8965
9.3725,3.684,69.573,0,0,0,0,56.51649999999999
10.017499999999998,5.337,70.188,0,0,0,0,54.8335
10.760000000000002,6.627000000000001,69.951,0,0,0,0,52.56399999999999
11.565000000000001,6.543,69.389,0,0,0,0,51.28099999999999
13.0,4.953,68.401,0,0,0,0,50.44799999999999
14.4425,2.5229999999999997,67.827,0,0,0,0,50.8615
15.99,0.486,67.092,0,0,0,0,50.616
17.765,0.015,70.059,0,0,0,0,52.278999999999996
17.83,0.0,69.736,0,0,0,0,51.906000000000006
18.1425,0.0,67.919,0,0,0,0,49.7765
18.93,0.0,63.902,0,0,0,0,44.972
19.6625,0.0,60.385,0,0,0,0,40.7225
20.43,0.0,57.421,0,0,0,0,36.991
20.6475,0.0,53.421,0,0,0,0,32.7735
21.314999999999998,0.0,49.633,0,0,0,0,28.318000000000005
