wind_normalized,load_germany,charged,discharged,inbattery,overhead,gas
48.732,42.558,6.1739999999999995,0,6.1739999999999995,0,0
47.284,41.62,5.6640000000000015,0,11.838000000000001,0,0
45.64,40.611,5.0290000000000035,0,16.867000000000004,0,0
44.752,38.809,5.943000000000005,0,22.81000000000001,0,0
42.88,38.411,4.469000000000001,0,27.27900000000001,0,0
41.248,37.426,3.8219999999999956,0,31.101000000000013,0,0
41.136,36.115,5.021000000000001,0,36.12200000000002,0,0
40.164,36.229,3.9350000000000023,0,40.05700000000003,0,0
39.592,36.529,3.0629999999999953,0,43.120000000000026,0,0
38.648,38.909,0,0.2609999999999957,42.85900000000003,0,0
38.732,41.173,0,2.4410000000000025,40.41800000000003,0,0
40.104,43.186,0,3.0820000000000007,37.33600000000003,0,0
41.436,45.225,0,3.7890000000000015,33.547000000000025,0,0
41.824,44.375,0,2.551000000000002,30.996000000000024,0,0
40.936,43.602,0,2.665999999999997,28.330000000000027,0,0
39.796,43.547,0,3.7509999999999977,24.57900000000003,0,0
40.344,45.734,0,5.390000000000001,19.18900000000003,0,0
42.06,49.478,0,7.417999999999999,11.77100000000003,0,0
42.836,48.977,0,6.140999999999998,5.630000000000031,0,0
43.32,48.013,0,4.692999999999998,0.9370000000000331,0,0
45.092,46.133,0,0.9370000000000331,0,0,0.10399999999997078
47.064,44.47,2.594000000000001,0,2.594000000000001,0,0
48.84,48.237,0.6030000000000015,0,3.1970000000000027,0,0
48.448,46.446,2.0020000000000024,0,5.199000000000005,0,0
48.068,44.427,3.6409999999999982,0,8.840000000000003,0,0
48.752,43.542,5.210000000000001,0,14.050000000000004,0,0
49.968,42.916,7.052000000000007,0,21.102000000000004,0,0
51.668,42.744,8.924,0,30.02600000000001,0,0
54.5,42.666,11.834000000000003,0,41.860000000000014,0,0
55.56,44.044,11.516000000000005,0,53.37600000000002,0,0
54.46,45.986,8.474000000000004,0,61.850000000000016,0,0
53.844,48.692,5.152000000000001,0,67.00200000000001,0,0
54.872,52.277,2.594999999999999,0,69.59700000000001,0,0
55.192,54.975,0.21699999999999875,0,69.81400000000002,0,0
55.316,56.962,0,1.6460000000000008,68.16800000000002,0,0
56.756,58.35,0,1.5940000000000012,66.57400000000001,0,0
57.344,58.446,0,1.1019999999999968,65.47200000000001,0,0
58.22,58.011,0.20899999999999608,0,65.68100000000001,0,0
58.556,57.017,1.5389999999999944,0,67.22,0,0
58.224,55.77,2.4539999999999935,0,69.67399999999998,0,0
56.572,56.859,0,0.28699999999999903,69.38699999999997,0,0
57.388,59.224,0,1.8359999999999985,67.55099999999997,0,0
59.136,59.478,0,0.34199999999999875,67.20899999999997,0,0
59.056,57.265,1.7909999999999968,0,68.99999999999997,0,0
58.752,54.888,3.8640000000000043,0,72.86399999999998,0,0
58.392,53.277,5.115000000000002,0,77.97899999999997,0,0
57.124,52.592,4.532000000000004,0,82.51099999999998,0,0
56.644,47.936,8.707999999999998,0,91.21899999999997,0,0
54.992,44.514,10.477999999999994,0,101.69699999999995,0,0
54.712,42.804,11.908000000000001,0,113.60499999999993,0,0
52.608,41.199,11.408999999999999,0,125.01399999999994,0,0
52.548,40.274,12.274000000000001,0,137.28799999999995,0,0
52.672,39.691,12.980999999999995,0,150.26899999999995,0,0
52.116,39.866,12.25,0,162.51899999999995,0,0
49.628,41.833,7.795000000000002,0,170.31399999999994,0,0
49.188,43.941,5.247,0,175.56099999999995,0,0
48.924,46.584,2.3399999999999963,0,177.90099999999995,0,0
48.42,49.102,0,0.681999999999995,177.21899999999997,0,0
47.204,50.842,0,3.637999999999998,173.58099999999996,0,0
46.172,52.84,0,6.668000000000006,166.91299999999995,0,0
45.784,53.722,0,7.938000000000002,158.97499999999997,0,0
44.052,53.654,0,9.602000000000004,149.37299999999996,0,0
42.2,52.645,0,10.445,138.92799999999997,0,0
42.672,52.415,0,9.743000000000002,129.18499999999997,0,0
43.888,54.662,0,10.774000000000001,118.41099999999997,0,0
44.94,57.756,0,12.816000000000003,105.59499999999997,0,0
44.34,58.146,0,13.805999999999997,91.78899999999997,0,0
42.36,56.229,0,13.869,77.91999999999997,0,0
42.788,52.532,0,9.744,68.17599999999997,0,0
43.572,51.354,0,7.7819999999999965,60.39399999999998,0,0
43.952,51.075,0,7.123000000000005,53.27099999999997,0,0
44.02,49.192,0,5.171999999999997,48.098999999999975,0,0
44.276,44.957,0,0.6809999999999974,47.41799999999998,0,0
45.148,41.795,3.3530000000000015,0,50.77099999999997,0,0
44.796,40.282,4.514000000000003,0,55.28499999999998,0,0
44.832,39.447,5.384999999999998,0,60.66999999999999,0,0
45.204,39.643,5.561,0,66.231,0,0
45.304,39.222,6.082000000000001,0,72.31299999999999,0,0
44.988,39.016,5.972000000000001,0,78.285,0,0
44.804,39.937,4.867000000000004,0,83.152,0,0
44.452,41.363,3.0889999999999986,0,86.241,0,0
44.028,43.653,0.375,0,86.61600000000001,0,0
43.356,46.024,0,2.6679999999999993,83.94800000000001,0,0
42.868,48.667,0,5.7989999999999995,78.149,0,0
43.468,48.895,0,5.427,72.72200000000001,0,0
42.688,47.961,0,5.272999999999996,67.44900000000001,0,0
41.104,46.474,0,5.369999999999997,62.079000000000015,0,0
38.312,46.383,0,8.071000000000005,54.00800000000001,0,0
37.628,48.527,0,10.899000000000001,43.10900000000001,0,0
37.304,52.744,0,15.439999999999998,27.66900000000001,0,0
37.016,53.714,0,16.698,10.97100000000001,0,0
37.08,52.765,0,10.97100000000001,0,0,4.7139999999999915
36.3,50.521,0,0,0,0,14.221000000000004
33.236,49.41,0,0,0,0,16.174
30.584,49.255,0,0,0,0,18.671000000000003
28.264,47.055,0,0,0,0,18.791
26.904,44.849,0,0,0,0,17.944999999999997
26.336,42.904,0,0,0,0,16.568000000000005
26.7,42.139,0,0,0,0,15.439000000000004
26.272,41.71,0,0,0,0,15.438000000000002
26.984,43.188,0,0,0,0,16.204
27.74,46.524,0,0,0,0,18.784000000000002
28.848,51.016,0,0,0,0,22.168
29.36,55.776,0,0,0,0,26.416000000000004
30.996,59.321,0,0,0,0,28.325
30.976,60.004,0,0,0,0,29.028
30.112,60.799,0,0,0,0,30.687
29.604,60.862,0,0,0,0,31.258000000000003
27.66,60.838,0,0,0,0,33.178
26.256,59.853,0,0,0,0,33.597
23.86,58.912,0,0,0,0,35.052
21.852,57.927,0,0,0,0,36.075
20.904,59.251,0,0,0,0,38.346999999999994
21.164,62.605,0,0,0,0,41.440999999999995
21.704,62.763,0,0,0,0,41.059
21.292,61.215,0,0,0,0,39.923
20.304,57.003,0,0,0,0,36.699
19.516,55.057,0,0,0,0,35.541000000000004
18.78,54.043,0,0,0,0,35.263
19.328,49.87,0,0,0,0,30.541999999999998
19.864,47.115,0,0,0,0,27.251
21.176,46.075,0,0,0,0,24.899000000000004
22.188,45.184,0,0,0,0,22.996
23.72,45.096,0,0,0,0,21.375999999999998
25.312,45.429,0,0,0,0,20.117
27.152,45.912,0,0,0,0,18.759999999999998
27.728,48.943,0,0,0,0,21.214999999999996
27.572,53.417,0,0,0,0,25.845000000000002
28.344,56.07,0,0,0,0,27.726
28.912,56.25,0,0,0,0,27.338
27.724,56.755,0,0,0,0,29.031000000000002
27.596,57.782,0,0,0,0,30.185999999999996
26.44,57.643,0,0,0,0,31.203
25.936,56.945,0,0,0,0,31.009
26.248,55.719,0,0,0,0,29.471
26.792,56.079,0,0,0,0,29.287
27.98,58.536,0,0,0,0,30.556
27.512,63.541,0,0,0,0,36.028999999999996
28.736,63.885,0,0,0,0,35.149
30.064,62.564,0,0,0,0,32.5
30.884,59.152,0,0,0,0,28.268
34.096,56.998,0,0,0,0,22.902
34.764,54.681,0,0,0,0,19.916999999999994
35.364,51.411,0,0,0,0,16.047000000000004
35.848,47.777,0,0,0,0,11.929000000000002
35.192,45.654,0,0,0,0,10.462000000000003
33.608,45.283,0,0,0,0,11.675000000000004
34.06,45.484,0,0,0,0,11.424
33.788,45.851,0,0,0,0,12.063000000000002
34.268,48.215,0,0,0,0,13.947000000000003
34.832,54.362,0,0,0,0,19.53
37.068,60.293,0,0,0,0,23.225
39.06,63.625,0,0,0,0,24.564999999999998
39.268,64.407,0,0,0,0,25.138999999999996
38.06,64.523,0,0,0,0,26.462999999999994
38.492,65.86,0,0,0,0,27.368000000000002
39.076,65.715,0,0,0,0,26.639000000000003
40.132,65.418,0,0,0,0,25.28600000000001
39.792,64.457,0,0,0,0,24.664999999999992
39.232,62.593,0,0,0,0,23.361000000000004
39.008,63.142,0,0,0,0,24.134
40.072,67.115,0,0,0,0,27.042999999999992
39.612,66.973,0,0,0,0,27.360999999999997
38.976,65.522,0,0,0,0,26.546000000000006
40.024,61.823,0,0,0,0,21.799
40.2,59.937,0,0,0,0,19.736999999999995
41.844,58.536,0,0,0,0,16.692
42.092,54.721,0,0,0,0,12.628999999999998
41.224,52.417,0,0,0,0,11.193000000000005
41.54,50.58,0,0,0,0,9.04
42.276,49.677,0,0,0,0,7.400999999999996
43.768,49.341,0,0,0,0,5.573
41.388,49.952,0,0,0,0,8.564
40.964,51.868,0,0,0,0,10.904000000000003
42.4,57.921,0,0,0,0,15.521
42.068,63.86,0,0,0,0,21.792
42.2,65.845,0,0,0,0,23.644999999999996
40.408,65.946,0,0,0,0,25.537999999999997
40.508,65.953,0,0,0,0,25.445
40.42,66.511,0,0,0,0,26.090999999999994
40.12,65.669,0,0,0,0,25.549
39.608,64.676,0,0,0,0,25.068000000000005
41.084,63.879,0,0,0,0,22.794999999999995
41.368,63.921,0,0,0,0,22.552999999999997
42.856,64.399,0,0,0,0,21.543
43.544,65.906,0,0,0,0,22.36200000000001
45.044,65.723,0,0,0,0,20.679000000000002
48.876,64.036,0,0,0,0,15.160000000000004
50.988,61.114,0,0,0,0,10.125999999999998
51.304,58.312,0,0,0,0,7.007999999999996
51.36,57.287,0,0,0,0,5.927
49.444,53.88,0,0,0,0,4.436
46.764,51.464,0,0,0,0,4.699999999999996
44.756,50.224,0,0,0,0,5.467999999999996
44.732,48.765,0,0,0,0,4.033000000000001
44.476,48.8,0,0,0,0,4.323999999999998
45.62,49.779,0,0,0,0,4.159000000000006
47.084,52.345,0,0,0,0,5.260999999999996
50.636,57.95,0,0,0,0,7.314
53.82,63.271,0,0,0,0,9.451
56.652,67.718,0,0,0,0,11.066000000000003
59.88,68.516,0,0,0,0,8.636000000000003
61.724,68.693,0,0,0,0,6.969000000000001
61.384,68.216,0,0,0,0,6.831999999999994
61.392,68.253,0,0,0,0,6.860999999999997
60.996,67.452,0,0,0,0,6.455999999999996
60.552,65.878,0,0,0,0,5.3260000000000005
60.452,65.424,0,0,0,0,4.972000000000008
62.54,65.708,0,0,0,0,3.1679999999999993
64.244,69.259,0,0,0,0,5.015000000000001
64.832,68.07,0,0,0,0,3.2379999999999995
64.524,64.639,0,0,0,0,0.11499999999999488
63.648,61.547,2.101000000000006,0,2.101000000000006,0,0
61.22,59.385,1.8350000000000009,0,3.936000000000007,0,0
58.312,56.093,2.218999999999994,0,6.155000000000001,0,0
58.888,52.122,6.765999999999998,0,12.921000000000006,0,0
57.856,48.252,9.604,0,22.525000000000013,0,0
58.072,45.822,12.25,0,34.775000000000006,0,0
57.384,43.749,13.634999999999998,0,48.410000000000004,0,0
59.016,43.318,15.698,0,64.108,0,0
60.392,43.257,17.135000000000005,0,81.243,0,0
62.168,44.124,18.043999999999997,0,99.287,0,0
66.68,45.226,21.454000000000008,0,120.74100000000001,0,0
69.74,49.437,20.302999999999997,0,141.04399999999998,0,0
71.776,53.615,18.160999999999994,0,159.20499999999998,0,0
71.616,55.658,15.957999999999998,0,175.16299999999995,0,0
71.652,57.364,14.288000000000004,0,189.45099999999994,0,0
71.428,59.478,11.949999999999996,0,201.4009999999999,0,0
71.812,59.609,12.202999999999996,0,213.6039999999999,0,0
71.236,58.233,13.003000000000007,0,226.6069999999999,0,0
71.748,56.549,15.199000000000005,0,241.8059999999999,0,0
72.136,55.141,16.994999999999997,0,258.8009999999999,0,0
72.024,56.023,16.000999999999998,0,274.80199999999985,0,0
72.512,59.826,12.686,0,287.48799999999983,0,0
73.268,60.016,13.252000000000002,0,300.73999999999984,0,0
72.864,58.611,14.253000000000007,0,314.9929999999998,0,0
72.832,54.983,17.848999999999997,0,332.8419999999998,0,0
72.424,53.49,18.934000000000005,0,351.77599999999984,0,0
71.804,52.84,18.964,0,370.7399999999998,0,0
71.18,50.44,20.74000000000001,0,391.4799999999998,0,0
69.84,46.824,23.016000000000005,0,414.4959999999998,0,0
68.396,44.111,24.285000000000004,0,438.78099999999984,0,0
68.152,42.367,25.785000000000004,0,464.5659999999998,0,0
68.576,41.828,26.74799999999999,0,491.31399999999985,0,0
69.272,41.674,27.598000000000006,0,518.9119999999999,0,0
69.12,41.259,27.861000000000004,0,546.7729999999999,0,0
69.976,40.605,29.371000000000002,0,576.1439999999999,0,0
71.488,41.598,29.89,0,606.0339999999999,0,0
72.888,44.319,28.569000000000003,0,634.603,0,0
73.384,46.963,26.421,0,661.024,0,0
74.308,50.445,23.863000000000007,0,684.887,0,0
74.368,52.695,21.672999999999995,0,706.5599999999998,0,0
74.664,52.932,21.732,0,728.2919999999998,0,0
74.452,52.168,22.284,0,750.5759999999998,0,0
74.16,51.072,23.087999999999994,0,773.6639999999998,0,0
72.884,50.558,22.326,0,795.9899999999998,0,0
72.432,52.477,19.955000000000005,0,815.9449999999998,0,0
72.292,57.836,14.456000000000003,0,830.4009999999998,0,0
72.444,58.884,13.560000000000002,0,843.9609999999998,0,0
72.216,56.555,15.660999999999994,0,859.6219999999998,0,0
70.96,54.147,16.812999999999995,0,876.4349999999998,0,0
