28.157	18.425	0	64.197
27.752	18.491	0	61.263
26.256	18.199	0	58.436
24.498	17.825	0	54.512
22.871	17.491	0	50.95
21.475	17.339	0	48.796
20.407	16.625	0	48.27
20.233	16.127	0	48.277
21.04	16.285	0	49.302
22.13	16.536	0	51.87
23.62	17.047	0	58.189
24.561	17.656	0	64.111
25.485	18.169	0.514	65.883
25.225	17.695	3.43	65.539
25.302	16.605	6.925	65.799
25.082	15.816	9.542	67.179
24.245	15.78	10.621	67.933
23.038	15.847	9.432	66.96
22.299	16.116	6.588	65.799
21.649	16.076	2.897	64.703
20.75	15.434	0.318	64.422
19.896	15.303	0.003	68.409
19.376	15.108	0	67.335
18.87	14.855	0	64.116
17.846	14.456	0	58.519
18.46	14.668	0	55.942
18.542	14.648	0	54.78
17.735	14.783	0	51.765
16.662	14.382	0	47.894
15.936	14.002	0	45.224
14.831	13.31	0	43.703
14.947	12.55	0	44.227
15.642	12.217	0	45.963
17.076	12.188	0	50.022
19.011	12.674	0	58.197
21.497	13.304	0	66.118
22.16	13.319	0.163	68.911
21.966	13.459	1.339	68.256
21.477	13.023	3.025	69.626
21.026	12.646	3.711	69.926
20.715	12.78	3.482	68.689
19.175	12.609	3.149	67.969
16.823	12.079	2.194	66.644
14.755	11.68	0.893	65.78
14.544	11.489	0.134	66.111
14.51	11.429	0.002	69.174
14.454	11.693	0	67.966
14.406	12.043	0	66.532
14.85	12.377	0	62.618
15.062	12.544	0	59.407
14.987	12.477	0	57.203
14.692	12.42	0	53.474
14.542	12.618	0	49.686
14.655	12.488	0	47.749
15.427	12.727	0	46.978
16.946	13.018	0	47.478
18.733	13.288	0	48.565
20.635	13.722	0	51.779
22.749	14.516	0	59.454
23.806	15.09	0	66.237
24.891	15.514	0.154	69.252
25.241	15.603	0.963	69.049
25.662	15.516	2.363	70.087
25.966	15.562	3.468	71.367
26.272	15.737	3.587	70.49
25.459	14.964	3.192	69.658
25.057	15.085	2.23	68.272
24.968	15.71	1.008	67.488
24.959	15.716	0.17	67.382
24.877	15.852	0.005	69.941
25.593	16.306	0	69.342
26.396	17.263	0	68.143
25.958	17.388	0	64.399
25.303	17.883	0	61.048
24.037	17.457	0	58.223
23.26	16.872	0	53.518
22.135	16.338	0	49.927
21.296	15.67	0	47.116
21.199	15.442	0	45.559
20.559	14.861	0	47.119
19.631	14.748	0	49.165
18.681	14.422	0	52.74
17.537	13.981	0	60.04
16.556	13.91	0	67.144
15.432	13.181	0.291	69.109
13.545	12.248	1.736	68.231
12.066	12.207	3.487	68.503
10.708	11.991	4.689	68.739
8.966	11.676	4.719	67.506
7.528	12.429	3.85	65.92
5.709	13.046	2.64	63.975
4.298	13.45	1.213	62.889
3.697	12.633	0.174	63.198
4.131	12.406	0.004	66.336
4.339	11.898	0	65.858
4.408	11.781	0	63.726
4.239	11.624	0	59.494
4.173	11.337	0	56.087
3.897	11.727	0	53.8
3.675	11.49	0	49.894
3.856	11.345	0	46.568
4.128	11.234	0	43.992
4.521	10.621	0	42.916
4.824	9.917	0	42.647
5.144	9.643	0	42.754
5.327	9.272	0	42.439
5.537	8.987	0	43.168
5.697	9.175	0	46.932
6.222	9.504	0.09	50.985
6.089	9.156	0.915	54.019
5.519	8.718	2.493	55.764
4.994	8.242	4.013	56.865
4.932	8.11	4.693	56.168
5.283	8.449	4.339	53.979
5.22	9.03	3.115	52.633
4.365	9.278	1.477	51.884
4.201	9.05	0.252	52.632
5.08	8.962	0.004	56.941
6.327	9.165	0	57.997
6.855	9.208	0	56.134
6.846	8.84	0	52.061
7.317	8.366	0	49.753
7.453	8.174	0	49.063
7.256	8.221	0	46.017
7.303	7.861	0	43.223
7.424	8.045	0	41.585
7.371	7.928	0	40.079
7.696	7.896	0	39.75
7.828	7.524	0	39.639
7.733	7.566	0	39.004
7.578	7.401	0	37.94
7.843	7.572	0	39.915
7.289	7.417	0.248	42.387
6.642	7.051	1.889	45.46
5.861	6.71	4.115	48.18
5.221	6.608	5.858	50.797
4.772	6.66	6.596	50.911
4.172	6.475	5.979	48.86
3.708	6.309	4.296	47.603
3.346	6.626	1.985	47.46
3.223	7.193	0.274	48.007
3.469	7.605	0.005	53.252
3.982	7.834	0	54.9
4.113	7.403	0	53.503
3.956	7.119	0	51.039
3.815	6.837	0	49.698
3.568	6.366	0	50.326
3.37	5.961	0	47.518
3.035	5.557	0	44.377
2.542	5.18	0	42.742
2.123	4.828	0	42.218
1.758	4.779	0	42.662
1.443	5.155	0	43.965
1.275	5.438	0	47.643
1.365	5.555	0	56.636
1.566	5.577	0	64.647
1.645	5.56	0.291	67.153
1.464	5.631	1.551	67.619
1.188	5.263	3.178	68.361
0.902	5.09	4.471	68.988
0.766	4.837	4.873	68.481
0.744	4.594	4.486	68.159
0.729	4.736	3.144	67.372
0.816	4.595	1.435	66.654
0.996	4.614	0.237	66.24
1.199	4.523	0.005	69.215
1.327	4.398	0	69.121
1.312	4.494	0	67.48
1.294	4.601	0	63.275
1.321	4.734	0	59.946
1.338	4.594	0	57.361
1.321	4.299	0	52.797
1.285	4.194	0	49.523
1.194	4.401	0	47.308
1.175	4.625	0	46.26
1.092	4.768	0	46.726
0.971	4.494	0	47.734
0.897	4.023	0	50.818
0.856	3.898	0	58.543
0.865	3.865	0	65.738
0.847	3.927	0.093	68.358
0.755	3.881	0.627	68.48
0.605	3.749	1.228	69.573
0.47	4.007	1.779	70.188
0.366	4.304	2.209	69.951
0.336	4.626	2.181	69.389
0.372	5.2	1.651	68.401
0.385	5.777	0.841	67.827
0.388	6.396	0.162	67.092
0.46	7.106	0.005	70.059
0.522	7.132	0	69.736
0.537	7.257	0	67.919
0.563	7.572	0	63.902
0.693	7.865	0	60.385
0.718	8.172	0	57.421
0.789	8.259	0	53.421
0.842	8.526	0	49.633
0.827	8.349	0	47.416
0.854	7.513	0	46.563
0.879	6.647	0	46.752
0.921	6.48	0	47.699
1.048	6.377	0	50.897
1.256	6.302	0	58.705
1.451	6.405	0	65.603
1.642	6.297	0.177	67.883
1.714	6.141	1.303	68.24
1.477	5.451	2.66	68.672
1.33	5.259	3.935	69.202
1.185	5.127	4.719	68.949
1.239	5.298	4.367	67.912
1.366	5.465	3.08	66.53
1.668	5.517	1.562	66.262
2.243	5.776	0.298	65.984
2.808	5.822	0.005	68.467
3.385	5.908	0	68.849
3.841	6.173	0	66.977
3.917	6.336	0	63.074
3.949	6.481	0	59.883
4.008	6.334	0	57.032
3.989	6.449	0	51.914
3.707	6.483	0	50.433
3.513	6.446	0	48.343
3.403	6.292	0	47.151
3.349	6.265	0	47.265
3.452	6.421	0	48.267
3.68	6.465	0	51.01
3.665	6.504	0	58.315
3.528	6.351	0	65.376
3.391	6.227	0.15	67.708
3.092	6.098	0.854	67.842
2.69	5.857	1.747	66.925
2.357	5.87	2.433	69.237
2.065	6.144	2.471	68.789
1.958	6.353	2.122	67.17
1.914	6.543	1.519	66.328
1.903	6.592	0.682	66.729
2.01	6.798	0.123	66.277
2.22	7.066	0.006	69.006
2.358	7.144	0	69.506
2.306	7.349	0	67.158
2.177	7.534	0	63.027
2.106	7.752	0	59.422
1.938	7.901	0	56.53
1.801	7.92	0	52.883
1.668	7.824	0	50.468
1.572	7.732	0	48.414
1.493	7.881	0	47.354
1.477	8.429	0	47.701
1.517	8.667	0	48.694
1.426	9.284	0	51.365
1.425	9.899	0	58.458
1.399	10.326	0	65.55
1.262	10.96	0.045	67.899
1.051	10.969	0.349	67.965
0.924	11.044	0.816	68.975
0.831	11.293	1.273	69.303
0.797	11.31	1.484	68.673
0.813	11.558	1.399	67.528
0.83	11.767	1.023	66.275
0.873	12.047	0.506	65.528
1.021	12.578	0.098	65.568
1.071	12.548	0.006	68.452
1.203	12.62	0	68.292
1.457	12.719	0	65.939
1.936	12.719	0	61.887
2.627	12.886	0	58.756
3.298	13.275	0	57.115
3.924	13.477	0	54.343
4.41	13.402	0	51.485
4.818	13.286	0	48.829
5.541	13.771	0	49.604
6.644	13.832	0	50.037
7.357	13.654	0	49.693
7.515	14.07	0	47.668
7.918	14.075	0	45.995
8.095	13.912	0	48.722
7.917	13.374	0.155	51.428
7.598	13.357	0.736	55.079
7.062	13.009	1.219	57.503
6.186	12.135	1.729	59.552
5.429	11.579	2.016	59.125
5.2	11.325	1.919	57.253
4.857	10.974	1.323	55.673
4.891	11.135	0.633	54.901
5.251	10.87	0.089	55.054
5.633	10.522	0.003	59.051
6.295	10.731	0	60.14
6.706	11.215	0	57.729
7.05	11.775	0	53.55
7.136	11.867	0	50.934
7.091	12.417	0	50.692
7.529	12.395	0	47.987
7.636	12.121	0	45.17
7.94	12.14	0	43.335
7.857	12.338	0	42.025
7.772	12.468	0	41.17
7.461	12.551	0	40.915
7.131	12.619	0	40.265
6.69	12.755	0	38.752
6.46	12.919	0	40.614
6.04	12.916	0.124	43.437
5.637	13.031	0.724	47.562
4.801	13.196	1.386	50.737
4.261	13.156	2.013	53.266
3.979	13.277	2.317	52.928
3.621	13.666	2.241	50.749
3.299	13.547	1.69	49.304
3.063	13.688	0.876	48.788
3.061	13.761	0.176	49.873
2.987	13.878	0.007	54.456
2.971	13.983	0	56.391
2.94	13.895	0	55.107
2.892	13.564	0	52.595
2.751	13.357	0	51.111
2.666	13.065	0	51.56
2.725	12.717	0	48.789
3.052	12.505	0	45.835
3.437	12.757	0	43.953
3.842	13.053	0	43.477
4.3	13.051	0	43.712
4.862	13.07	0	45.233
5.308	13.338	0	48.992
5.884	13.405	0	57.88
6.611	13.996	0	65.056
7.169	14.425	0.139	67.736
7.908	13.722	0.541	67.58
8.549	13.172	1.101	69.089
9.096	12.59	1.771	70.467
9.882	12.3	2.249	70.243
10.388	12.478	2.247	69.764
10.613	12.623	1.582	68.516
10.977	12.639	0.789	67.528
11.797	12.267	0.155	67.228
12.928	11.814	0.006	70.024
13.941	11.945	0	70.369
14.083	11.991	0	68.933
13.822	11.424	0	64.937
13.49	11.323	0	61.186
13.771	10.609	0	58.387
14.813	10.387	0	54.197
15.412	10.421	0	50.928
15.566	10.698	0	48.931
15.593	10.662	0	48.014
15.251	10.685	0	48.329
15.239	11.016	0	49.271
15.169	11.282	0	51.925
14.988	11.395	0	59.335
15.008	12.062	0	66.175
14.314	12.23	0.138	68.066
12.86	12.632	1.032	67.553
12.578	12.871	2.221	68.274
12.248	12.744	3.309	69.323
12.24	12.905	3.721	68.822
11.682	13.031	3.207	68.25
11.543	12.558	2.337	67.64
10.54	12.857	1.292	67.05
9.09	13.243	0.291	66.142
7.886	13.561	0.011	68.693
7.686	13.684	0	69.501
7.423	13.638	0	67.582
6.791	13.585	0	63.622
6.547	14.03	0	60.399
6.521	14.318	0	57.896
6.16	13.688	0	53.741
6.332	13.474	0	50.302
6.113	13.484	0	47.897
6.216	13.873	0	46.744
6.694	13.296	0	46.927
7.485	13.032	0	48.376
8.528	13.085	0	51.544
9.776	13.248	0	58.842
11.345	13.949	0	65.909
12.828	14.517	0.142	67.905
14.662	14.827	0.899	68.286
16.597	15.336	1.893	69.412
18.909	15.824	2.846	70.676
21.139	16.598	3.444	70.728
23.184	17.024	3.3	70.546
24.715	17.609	2.436	69.94
25.556	18.296	1.297	70.002
26.798	19.586	0.297	69.995
27.328	20.315	0.01	72.601
27.296	20.186	0	73.057
26.337	19.982	0	70.852
26.161	19.667	0	66.773
25.73	19.392	0	64.03
24.73	19.044	0	62.493
23.607	18.458	0	58.05
22.298	18.08	0	51.718
21.764	18.267	0	49.553
21.25	18.277	0	47.947
20.857	18.543	0	48.325
20.692	19.151	0	49.098
20.736	19.171	0	51.069
21.196	19.305	0	60.109
21.702	19.616	0	68.369
21.928	19.797	0.374	69.947
21.804	19.248	2.34	70.514
22.086	19.587	4.193	72.034
21.592	19.587	5.28	73.022
21.419	20.136	5.499	72.523
20.114	19.818	4.715	71.514
18.302	19.232	3.317	70.968
15.872	18.702	1.69	69.546
13.735	18.78	0.348	67.644
12.644	18.937	0.011	69.39
12.003	18.646	0	69.947
10.953	18.792	0	68.023
10.059	18.31	0	64.16
9.208	18.016	0	60.839
8.556	17.387	0	57.983
7.818	17.248	0	53.735
6.922	16.393	0	49.958
6.374	15.968	0	47.989
5.732	15.329	0	47.349
5.581	15.132	0	47.401
5.64	14.657	0	48.344
5.708	14.563	0	50.827
5.862	14.779	0	58.149
5.819	14.953	0	64.955
6.002	15.182	0.135	67.298
6.043	15.385	0.738	67.572
6.113	15.355	1.548	68.506
6.164	14.795	2.234	68.994
5.682	14.086	2.697	68.104
5.568	14.171	2.606	66.617
5.226	14.488	2.1	64.956
4.467	14.799	1.112	63.692
3.994	15.044	0.266	63.859
3.662	15.417	0.011	67.009
3.831	15.573	0	68.003
4.384	15.569	0	65.945
4.697	15.284	0	61.678
4.952	15.305	0	58.66
4.939	15.146	0	57.038
4.956	15.441	0	53.61
4.967	15.473	0	49.916
5.058	15.3	0	47.746
5.513	14.923	0	46.41
6.034	14.723	0	45.349
6.501	14.325	0	45.1
6.569	14.283	0	44.309
6.309	14.374	0	44.432
6.065	14.07	0	47.92
5.845	14.133	0.15	52.217
5.7	14.505	0.759	55.528
5.512	14.67	1.845	56.93
5.264	14.537	3.167	57.82
5.098	14.622	3.934	57.266
5.023	14.678	4.202	55.338
4.876	14.521	3.563	54.274
4.77	14.944	2.032	53.275
4.564	15.42	0.522	53.257
4.755	16.603	0.02	57.092
5.23	17.269	0	58.867
5.651	17.084	0	56.303
6.072	16.67	0	52.749
6.347	16.181	0	50.433
6.224	15.543	0	50.447
5.942	15.226	0	47.832
5.637	14.948	0	44.97
5.249	14.432	0	42.588
4.926	13.866	0	41.419
4.293	13.683	0	40.711
4.032	13.771	0	40.349
3.919	13.663	0	39.572
3.889	13.684	0	38.404
3.913	13.436	0.001	40.428
3.738	13.038	0.355	43.542
3.503	12.582	1.77	47.178
3.265	12.165	3.423	49.782
3.408	11.958	4.37	52.288
3.405	12.095	4.737	51.713
3.793	12.138	4.364	49.888
4.253	12.184	3.308	48.499
4.606	12.109	1.883	48.068
5.289	12.152	0.439	48.673
5.957	12.251	0.015	52.726
6.403	12.143	0	55.561
7.125	11.711	0	54.742
7.39	11.6	0	52.377
7.436	11.617	0	51.032
7.734	11.506	0	51.666
7.654	11.066	0	49.47
7.403	10.505	0	46.855
7.406	10.189	0	45.2
7.127	10.093	0	44.114
7.529	10.129	0	44.358
8.132	10.436	0	46.17
8.371	10.663	0	49.814
8.536	10.716	0	58.252
9.215	10.625	0.001	65.731
9.261	10.371	0.278	67.766
9.071	9.935	1.344	68.504
9.024	10.053	2.592	69.497
9.134	10.17	3.378	70.816
9.793	10.552	3.907	70.683
9.666	11.023	3.792	69.998
9.186	11.141	2.839	68.915
8.439	11.034	1.623	67.616
7.732	10.747	0.477	66.367
7.632	10.792	0.019	68.792
7.419	10.59	0	69.817
7.726	10.234	0	68.383
7.849	9.696	0	64.286
7.774	9.995	0	61.114
7.663	10.112	0	59.004
7.17	9.769	0	54.828
6.783	9.698	0	51.637
6.472	9.579	0	49.346
6.398	9.659	0	48.665
6.458	9.315	0	48.979
6.302	9.158	0	50.291
5.88	9.712	0	52.625
5.636	10.173	0	59.433
5.042	10.255	0.002	66.229
4.474	10.683	0.347	68.343
3.915	10.669	1.419	68.541
3.733	10.741	2.773	69.494
3.67	10.945	4.219	70.062
3.726	11.019	5.18	69.566
3.525	11.13	5.162	68.133
3.321	11.267	4.437	66.825
3.567	11.153	2.925	66.178
3.271	10.731	1.007	65.395
3.292	10.881	0.041	68.021
3.111	10.591	0	70.061
2.841	10.285	0	68.489
2.711	10.171	0	64.579
2.514	10.131	0	60.867
2.485	9.943	0	58.641
2.504	9.866	0	54.935
2.557	9.248	0	51.766
2.346	9.212	0	49.52
2.102	9.402	0	48.465
2.124	9.267	0	48.612
2.192	9.489	0	49.414
2.19	9.426	0	52.267
2.17	9.897	0	59.64
2.03	10.172	0.006	66.118
1.952	10.142	0.459	67.96
1.61	10.712	1.848	68.634
1.444	10.465	3.583	69.558
1.494	10.002	5.203	70.109
1.485	9.902	6.034	69.332
1.679	10.608	5.98	68.607
1.994	10.793	4.896	67.429
1.98	10.481	2.969	66.531
1.716	11.065	0.918	65.902
1.622	11.071	0.037	68.285
1.498	10.923	0	70.124
1.339	10.552	0	68.497
1.198	10.577	0	64.622
1.149	10.335	0	61.365
1.06	10.204	0	59.34
1.022	10.14	0	55.133
1.115	9.773	0	51.509
1.24	9.045	0	49.383
1.36	8.74	0	48.09
1.499	8.487	0	47.875
1.772	8.325	0	48.802
2.016	7.853	0	52.023
2.074	7.795	0	59.104
2.189	7.867	0.007	65.746
2.437	7.954	0.478	67.666
2.478	7.653	1.719	67.728
2.707	7.659	3.438	67.856
3.204	7.844	4.885	68.922
3.729	7.839	5.782	68.438
4.625	8.264	5.523	68.247
5.458	8.56	4.083	67.206
6.154	9.089	2.364	66.767
6.583	9.473	0.708	65.983
7.597	9.676	0.039	67.998
8.944	10.023	0	69.695
9.909	10.138	0	68.348
10.299	9.965	0	64.382
10.321	9.813	0	61.28
10.309	9.509	0	59.169
10.474	9.254	0	55.25
10.176	8.904	0	51.751
9.895	8.799	0	49.99
9.734	8.603	0	48.997
9.342	8.3	0	48.94
9.394	8.156	0	49.748
9.176	7.92	0	52.471
8.909	7.962	0	59.658
8.58	7.695	0.007	66.446
7.99	7.624	0.525	68.043
7.559	7.794	2.314	68.305
6.921	7.687	4.783	68.538
6.853	7.829	7.242	68.807
6.749	7.758	8.705	67.587
6.751	7.842	8.824	65.87
6.645	8.016	7.481	63.939
6.699	8.035	4.788	63.912
6.627	7.948	1.585	63.373
6.486	7.725	0.073	66.026
6.124	7.347	0	67.965
5.712	6.918	0	66.207
5.364	6.577	0	62.213
5.025	6.3	0	59.079
4.677	5.922	0	57.628
4.527	5.574	0	54.668
4.208	5.118	0	51.46
3.996	4.856	0	49.354
4.071	4.635	0	47.741
4.182	4.448	0	46.653
4.438	4.487	0	46.222
4.928	4.564	0	45.513
5.484	4.714	0	45.95
6.135	4.85	0.023	49.099
6.579	4.922	1.003	52.275
6.724	4.732	4.137	55.356
7.164	4.678	7.232	57.152
7.964	5.007	9.698	58.242
9.084	5.419	10.609	57.618
10.792	5.931	9.645	56.055
12.254	6.556	7.46	55.13
13.923	7.127	4.48	55.225
15.185	7.527	1.535	55.627
16.203	7.834	0.086	58.99
17.569	8.481	0	62.208
18.813	8.995	0	59.965
20.007	9.77	0	56.387
21.317	10.309	0	53.165
22.182	10.997	0	53.711
22.804	11.331	0	51.022
23.038	11.568	0	47.987
23.538	12.308	0	45.545
24.093	13.058	0	44.199
23.538	13.465	0	43.341
22.56	13.7	0	42.864
21.589	13.443	0	41.613
20.398	13.239	0	40.112
19.741	13.639	0.012	42.57
18.457	13.876	0.913	45.643
18.199	14.494	3.237	49.674
17.574	14.918	6.114	52.319
17.123	15.145	8.141	53.565
16.904	15.227	9.308	52.668
15.714	14.939	9.368	50.574
14.821	14.192	8.059	49.096
13.483	13.645	5.298	48.09
11.99	13.473	1.84	48.388
10.982	13.464	0.123	51.802
11.336	14.134	0	56.987
11.606	14.235	0	55.814
12.213	14.459	0	53.581
13.409	14.568	0	53.083
14.694	15.325	0	54.252
15.484	15.486	0	51.823
16.325	15.45	0	49.185
17.184	15.718	0	47.212
17.506	15.643	0	46.103
17.979	15.429	0	46.328
18.695	15.163	0	47.457
19.092	14.584	0	51.033
19.737	14.84	0	59.555
19.663	15.121	0.005	66.376
