wind_normalized,solar_germany,load_germany,charged,discharged,inbattery,overhead,gas
36.3714,0.0,52.744,0,16.3726,24.719399999999972,0,0
36.090599999999995,0.0,53.714,0,17.623400000000004,7.095999999999968,0,0
36.153,0.0,52.765,0,7.095999999999968,0,0,9.516000000000034
35.3925,0.0,50.521,0,0,0,0,15.128500000000003
32.4051,0.0,49.41,0,0,0,0,17.0049
29.819399999999998,0.0,49.255,0,0,0,0,19.435600000000004
27.557399999999998,0.0,47.055,0,0,0,0,19.497600000000002
26.2314,0.0,44.849,0,0,0,0,18.617599999999996
25.677599999999998,0.0,42.904,0,0,0,0,17.226400000000005
26.0325,0.0,42.139,0,0,0,0,16.106500000000004
25.615199999999998,0.0,41.71,0,0,0,0,16.094800000000003
26.3094,0.0,43.188,0,0,0,0,16.878600000000002
27.046499999999998,0.0,46.524,0,0,0,0,19.477500000000003
28.1268,0.0,51.016,0,0,0,0,22.8892
28.625999999999998,0.0,55.776,0,0,0,0,27.150000000000006
30.221099999999996,0.184,59.321,0,0,0,0,28.9159
30.2016,2.112,60.004,0,0,0,0,27.690399999999997
29.359199999999998,5.97,60.799,0,0,0,0,25.4698
28.863899999999997,9.536,60.862,0,0,0,0,22.462100000000007
26.9685,11.738,60.838,0,0,0,0,22.131500000000003
25.5996,11.328,59.853,0,0,0,0,22.925400000000003
23.2635,8.188,58.912,0,0,0,0,27.460499999999996
21.305699999999998,3.574,57.927,0,0,0,0,33.0473
20.3814,0.392,59.251,0,0,0,0,38.477599999999995
20.634900000000002,0.0,62.605,0,0,0,0,41.970099999999995
21.1614,0.0,62.763,0,0,0,0,41.6016
20.759700000000002,0.0,61.215,0,0,0,0,40.4553
19.7964,0.0,57.003,0,0,0,0,37.2066
19.0281,0.0,55.057,0,0,0,0,36.02890000000001
18.3105,0.0,54.043,0,0,0,0,35.7325
18.8448,0.0,49.87,0,0,0,0,31.025199999999998
19.3674,0.0,47.115,0,0,0,0,27.747600000000002
20.6466,0.0,46.075,0,0,0,0,25.428400000000003
21.6333,0.0,45.184,0,0,0,0,23.5507
23.127,0.0,45.096,0,0,0,0,21.968999999999998
24.6792,0.0,45.429,0,0,0,0,20.7498
26.473200000000002,0.0,45.912,0,0,0,0,19.438799999999997
27.0348,0.0,48.943,0,0,0,0,21.908199999999997
26.8827,0.0,53.417,0,0,0,0,26.5343
27.6354,0.366,56.07,0,0,0,0,28.0686
28.1892,4.108,56.25,0,0,0,0,23.952800000000003
27.0309,9.384,56.755,0,0,0,0,20.3401
26.9061,13.312,57.782,0,0,0,0,17.563899999999997
25.779,14.542,57.643,0,0,0,0,17.322000000000003
25.287599999999998,12.698,56.945,0,0,0,0,18.959400000000002
25.5918,7.916,55.719,0,0,0,0,22.211199999999998
26.1222,3.102,56.079,0,0,0,0,26.8548
27.2805,0.322,58.536,0,0,0,0,30.933500000000002
26.8242,0.0,63.541,0,0,0,0,36.71679999999999
28.0176,0.0,63.885,0,0,0,0,35.867399999999996
29.3124,0.0,62.564,0,0,0,0,33.251599999999996
30.1119,0.0,59.152,0,0,0,0,29.040100000000002
33.243599999999994,0.0,56.998,0,0,0,0,23.754400000000004
33.8949,0.0,54.681,0,0,0,0,20.786099999999998
34.479899999999994,0.0,51.411,0,0,0,0,16.931100000000008
34.9518,0.0,47.777,0,0,0,0,12.825200000000002
34.3122,0.0,45.654,0,0,0,0,11.341800000000006
32.767799999999994,0.0,45.283,0,0,0,0,12.515200000000007
33.2085,0.0,45.484,0,0,0,0,12.275500000000001
32.943299999999994,0.0,45.851,0,0,0,0,12.907700000000006
33.4113,0.0,48.215,0,0,0,0,14.803700000000006
33.9612,0.0,54.362,0,0,0,0,20.400800000000004
36.141299999999994,0.0,60.293,0,0,0,0,24.151700000000005
38.0835,0.096,63.625,0,0,0,0,25.445500000000003
38.2863,1.216,64.407,0,0,0,0,24.9047
37.1085,3.622,64.523,0,0,0,0,23.792499999999997
37.5297,6.118,65.86,0,0,0,0,22.2123
38.0991,7.552,65.715,0,0,0,0,20.063900000000004
39.128699999999995,7.426,65.418,0,0,0,0,18.86330000000001
38.797200000000004,5.598,64.457,0,0,0,0,20.06179999999999
38.2512,2.31,62.593,0,0,0,0,22.031800000000004
38.0328,0.266,63.142,0,0,0,0,24.843200000000003
39.0702,0.0,67.115,0,0,0,0,28.044799999999995
38.621700000000004,0.0,66.973,0,0,0,0,28.351299999999995
38.001599999999996,0.0,65.522,0,0,0,0,27.52040000000001
39.0234,0.0,61.823,0,0,0,0,22.799599999999998
39.195,0.0,59.937,0,0,0,0,20.741999999999997
40.7979,0.0,58.536,0,0,0,0,17.738100000000003
41.039699999999996,0.0,54.721,0,0,0,0,13.6813
40.1934,0.0,52.417,0,0,0,0,12.223600000000005
40.5015,0.0,50.58,0,0,0,0,10.078499999999998
41.219100000000005,0.0,49.677,0,0,0,0,8.457899999999995
42.6738,0.0,49.341,0,0,0,0,6.667200000000001
40.3533,0.0,49.952,0,0,0,0,9.598700000000001
39.939899999999994,0.0,51.868,0,0,0,0,11.928100000000008
41.339999999999996,0.0,57.921,0,0,0,0,16.581000000000003
41.016299999999994,0.0,63.86,0,0,0,0,22.843700000000005
41.145,0.112,65.845,0,0,0,0,24.587999999999994
39.397800000000004,0.89,65.946,0,0,0,0,25.658199999999994
39.4953,2.164,65.953,0,0,0,0,24.2937
39.4095,3.474,66.511,0,0,0,0,23.627499999999998
39.117,4.12,65.669,0,0,0,0,22.432000000000002
38.617799999999995,3.402,64.676,0,0,0,0,22.656200000000005
40.0569,2.074,63.879,0,0,0,0,21.7481
40.333800000000004,0.826,63.921,0,0,0,0,22.761199999999995
41.7846,0.114,64.399,0,0,0,0,22.500400000000006
42.4554,0.0,65.906,0,0,0,0,23.45060000000001
43.917899999999996,0.0,65.723,0,0,0,0,21.805100000000003
47.6541,0.0,64.036,0,0,0,0,16.3819
49.7133,0.0,61.114,0,0,0,0,11.4007
50.0214,0.0,58.312,0,0,0,0,8.290599999999998
50.076,0.0,57.287,0,0,0,0,7.2109999999999985
48.2079,0.0,53.88,0,0,0,0,5.6721
45.5949,0.0,51.464,0,0,0,0,5.869099999999996
43.6371,0.0,50.224,0,0,0,0,6.5869
43.6137,0.0,48.765,0,0,0,0,5.151299999999999
43.3641,0.0,48.8,0,0,0,0,5.435899999999997
44.479499999999994,0.0,49.779,0,0,0,0,5.299500000000009
45.9069,0.0,52.345,0,0,0,0,6.438099999999999
49.3701,0.0,57.95,0,0,0,0,8.579900000000002
52.4745,0.0,63.271,0,0,0,0,10.796500000000002
55.2357,0.104,67.718,0,0,0,0,12.378300000000003
58.383,0.84,68.516,0,0,0,0,9.293
60.180899999999994,1.944,68.693,0,0,0,0,6.568100000000001
59.849399999999996,2.794,68.216,0,0,0,0,5.572600000000001
59.8572,2.944,68.253,0,0,0,0,5.451799999999999
59.4711,2.466,67.452,0,0,0,0,5.514899999999997
59.038199999999996,1.738,65.878,0,0,0,0,5.101800000000004
58.9407,0.698,65.424,0,0,0,0,5.7853000000000065
60.976499999999994,0.086,65.708,0,0,0,0,4.6455000000000055
62.637899999999995,0.0,69.259,0,0,0,0,6.6211000000000055
63.21119999999999,0.0,68.07,0,0,0,0,4.858800000000002
62.9109,0.0,64.639,0,0,0,0,1.7280999999999977
62.0568,0.0,61.547,0.5098000000000056,0,0.5098000000000056,0,0
59.689499999999995,0.0,59.385,0.30449999999999733,0,0.8143000000000029,0,0
56.8542,0.0,56.093,0.7611999999999952,0,1.5754999999999981,0,0
57.4158,0.0,52.122,5.293799999999997,0,6.8692999999999955,0,0
56.4096,0.0,48.252,8.157599999999995,0,15.02689999999999,0,0
56.620200000000004,0.0,45.822,10.798200000000001,0,25.825099999999992,0,0
55.9494,0.0,43.749,12.200399999999995,0,38.02549999999999,0,0
57.5406,0.0,43.318,14.2226,0,52.24809999999998,0,0
58.882200000000005,0.0,43.257,15.625200000000007,0,67.87329999999997,0,0
60.6138,0.0,44.124,16.489799999999995,0,84.36309999999997,0,0
65.013,0.0,45.226,19.787000000000006,0,104.15009999999998,0,0
67.9965,0.0,49.437,18.5595,0,122.70959999999998,0,0
69.9816,0.106,53.615,16.472599999999993,0,139.18219999999997,0,0
69.8256,1.096,55.658,15.263599999999997,0,154.44579999999996,0,0
69.8607,4.032,57.364,16.528699999999994,0,170.97449999999998,0,0
69.64229999999999,8.458,59.478,18.62229999999999,0,189.59679999999994,0,0
70.0167,10.552,59.609,20.959700000000005,0,210.55649999999994,0,0
69.4551,9.078,58.233,20.300100000000008,0,230.8565999999999,0,0
69.9543,5.514,56.549,18.9193,0,249.7758999999999,0,0
70.3326,1.92,55.141,17.111600000000003,0,266.8874999999999,0,0
70.2234,0.168,56.023,14.368400000000001,0,281.2558999999999,0,0
70.6992,0.0,59.826,10.873200000000004,0,292.1290999999999,0,0
71.4363,0.0,60.016,11.420300000000005,0,303.5493999999999,0,0
71.0424,0.0,58.611,12.431400000000004,0,315.9807999999999,0,0
71.01119999999999,0.0,54.983,16.02819999999999,0,332.00899999999984,0,0
70.6134,0.0,53.49,17.123399999999997,0,349.13239999999985,0,0
70.0089,0.0,52.84,17.168899999999994,0,366.30129999999986,0,0
69.40050000000001,0.0,50.44,18.96050000000001,0,385.2617999999999,0,0
68.09400000000001,0.0,46.824,21.27000000000001,0,406.53179999999986,0,0
66.6861,0.0,44.111,22.5751,0,429.1068999999999,0,0
66.4482,0.0,42.367,24.081200000000003,0,453.18809999999985,0,0
66.8616,0.0,41.828,25.033599999999993,0,478.2216999999998,0,0
67.5402,0.0,41.674,25.8662,0,504.0878999999999,0,0
67.392,0.0,41.259,26.132999999999996,0,530.2208999999998,0,0
68.22659999999999,0.0,40.605,27.621599999999994,0,557.8424999999997,0,0
69.7008,0.0,41.598,28.102800000000002,0,585.9452999999997,0,0
71.06580000000001,0.242,44.319,26.988800000000012,0,612.9340999999997,0,0
71.5494,2.146,46.963,26.732400000000005,0,639.6664999999997,0,0
72.4503,4.932,50.445,26.9373,0,666.6037999999996,0,0
72.5088,6.816,52.695,26.629799999999996,0,693.2335999999996,0,0
72.7974,8.238,52.932,28.103399999999993,0,721.3369999999995,0,0
72.5907,7.958,52.168,28.380699999999997,0,749.7176999999995,0,0
72.306,6.048,51.072,27.281999999999996,0,776.9996999999995,0,0
71.0619,2.846,50.558,23.349899999999998,0,800.3495999999996,0,0
70.6212,0.356,52.477,18.5002,0,818.8497999999996,0,0
70.4847,0.008,57.836,12.6567,0,831.5064999999996,0,0
70.6329,0.0,58.884,11.748900000000006,0,843.2553999999996,0,0
70.41059999999999,0.0,56.555,13.855599999999988,0,857.1109999999995,0,0
69.18599999999999,0.0,54.147,15.038999999999994,0,872.1499999999995,0,0
66.82650000000001,0.0,52.446,14.380500000000012,0,886.5304999999995,0,0
63.8196,0.0,52.123,11.696600000000004,0,898.2270999999995,0,0
62.244,0.0,49.439,12.805,0,911.0320999999996,0,0
61.7097,0.0,47.151,14.558699999999995,0,925.5907999999996,0,0
61.5849,0.0,45.321,16.2639,0,941.8546999999995,0,0
61.152,0.0,44.187,16.965000000000003,0,958.8196999999996,0,0
59.903999999999996,0.0,43.707,16.196999999999996,0,975.0166999999996,0,0
58.8354,0.0,44.623,14.212400000000002,0,989.2290999999996,0,0
58.168499999999995,0.0,48.379,9.789499999999997,0,999.0185999999995,0,0
59.124,0.0,57.743,1.3810000000000002,0,1000.3995999999994,0,0
60.3486,0.0,64.641,0,4.292400000000008,996.1071999999994,0,0
60.941399999999994,0.16,67.367,0,6.265600000000013,989.8415999999993,0,0
62.193299999999994,1.108,67.453,0,4.151700000000012,985.6898999999993,0,0
67.13459999999999,2.832,68.761,1.2055999999999898,0,986.8954999999994,0,0
68.4606,4.222,69.896,2.786599999999993,0,989.6820999999995,0,0
70.4262,4.698,69.798,5.3262,0,995.0082999999995,0,0
72.0915,4.472,69.699,6.8644999999999925,0,1001.8727999999995,0,0
72.4854,2.972,68.973,6.484399999999994,0,1008.3571999999995,0,0
71.9862,1.278,67.689,5.5752000000000095,0,1013.9323999999996,0,0
69.65010000000001,0.276,67.784,2.1420999999999992,0,1016.0744999999996,0,0
67.59089999999999,0.004,69.275,0,1.6801000000000101,1014.3943999999996,0,0
68.8194,0.0,69.375,0,0.5555999999999983,1013.8387999999995,0,0
71.0385,0.0,67.583,3.4555000000000007,0,1017.2942999999997,0,0
71.8575,0.0,64.197,7.660499999999999,0,1024.9547999999995,0,0
72.11489999999999,0.0,61.263,10.851899999999993,0,1035.8066999999996,0,0
70.9761,0.0,58.436,12.540100000000002,0,1048.3467999999998,0,0
69.5175,0.0,54.512,15.005499999999998,0,1063.3522999999998,0,0
68.2149,0.0,50.95,17.264899999999997,0,1080.6171999999997,0,0
67.62209999999999,0.0,48.796,18.82609999999999,0,1099.4432999999997,0,0
64.83749999999999,0.0,48.27,16.56749999999999,0,1116.0107999999998,0,0
62.89529999999999,0.0,48.277,14.61829999999999,0,1130.6290999999997,0,0
63.5115,0.0,49.302,14.209499999999998,0,1144.8385999999998,0,0
64.49040000000001,0.0,51.87,12.62040000000001,0,1157.4589999999998,0,0
66.4833,0.0,58.189,8.2943,0,1165.7532999999999,0,0
68.85839999999999,0.0,64.111,4.747399999999985,0,1170.5006999999998,0,0
70.8591,1.028,65.883,6.004100000000008,0,1176.5047999999997,0,0
69.0105,6.86,65.539,10.331499999999991,0,1186.8362999999997,0,0
64.7595,13.85,65.799,12.81049999999999,0,1199.6467999999995,0,0
61.6824,19.084,67.179,13.587400000000002,0,1213.2341999999994,0,0
61.541999999999994,21.242,67.933,14.850999999999985,0,1228.0851999999993,0,0
61.8033,18.864,66.96,13.707300000000004,0,1241.7924999999993,0,0
62.852399999999996,13.176,65.799,10.229399999999984,0,1252.0218999999993,0,0
62.6964,5.794,64.703,3.787399999999991,0,1255.8092999999994,0,0
60.1926,0.636,64.422,0,3.5933999999999955,1252.2158999999995,0,0
59.6817,0.006,68.409,0,8.721300000000006,1243.4945999999995,0,0
58.9212,0.0,67.335,0,8.413799999999995,1235.0807999999995,0,0
57.9345,0.0,64.116,0,6.1815,1228.8992999999996,0,0
56.3784,0.0,58.519,0,2.140599999999999,1226.7586999999996,0,0
57.2052,0.0,55.942,1.2631999999999977,0,1228.0218999999997,0,0
57.127199999999995,0.0,54.78,2.3471999999999937,0,1230.3690999999997,0,0
57.65369999999999,0.0,51.765,5.888699999999993,0,1236.2577999999996,0,0
56.0898,0.0,47.894,8.195799999999998,0,1244.4535999999996,0,0
54.607800000000005,0.0,45.224,9.383800000000008,0,1253.8373999999997,0,0
51.909,0.0,43.703,8.205999999999996,0,1262.0433999999998,0,0
48.945,0.0,44.227,4.7180000000000035,0,1266.7613999999996,0,0
47.646300000000004,0.0,45.963,1.6833000000000027,0,1268.4446999999998,0,0
47.5332,0.0,50.022,0,2.4887999999999977,1265.9558999999997,0,0
49.428599999999996,0.0,58.197,0,8.768400000000007,1257.1874999999998,0,0
51.8856,0.0,66.118,0,14.232399999999998,1242.9550999999997,0,0
51.9441,0.326,68.911,0,16.640900000000002,1226.3141999999996,0,0
52.4901,2.678,68.256,0,13.087900000000005,1213.2262999999996,0,0
50.789699999999996,6.05,69.626,0,12.786300000000011,1200.4399999999996,0,0
49.3194,7.422,69.926,0,13.184600000000003,1187.2553999999996,0,0
49.842,6.964,68.689,0,11.882999999999996,1175.3723999999995,0,0
49.1751,6.298,67.969,0,12.495899999999992,1162.8764999999996,0,0
47.1081,4.388,66.644,0,15.147900000000007,1147.7285999999997,0,0
45.552,1.786,65.78,0,18.442,1129.2865999999997,0,0
44.807100000000005,0.268,66.111,0,21.035899999999998,1108.2506999999996,0,0
44.5731,0.004,69.174,0,24.596900000000012,1083.6537999999996,0,0
45.6027,0.0,67.966,0,22.363299999999995,1061.2904999999996,0,0
46.967699999999994,0.0,66.532,0,19.564300000000003,1041.7261999999996,0,0
48.2703,0.0,62.618,0,14.347700000000003,1027.3784999999996,0,0
48.9216,0.0,59.407,0,10.485399999999998,1016.8930999999995,0,0
48.6603,0.0,57.203,0,8.542700000000004,1008.3503999999996,0,0
48.437999999999995,0.0,53.474,0,5.036000000000001,1003.3143999999995,0,0
49.2102,0.0,49.686,0,0.47579999999999956,1002.8385999999995,0,0
48.703199999999995,0.0,47.749,0.954199999999993,0,1003.7927999999995,0,0
49.6353,0.0,46.978,2.6572999999999993,0,1006.4500999999995,0,0
50.7702,0.0,47.478,3.292200000000001,0,1009.7422999999995,0,0
51.8232,0.0,48.565,3.258200000000002,0,1013.0004999999994,0,0
53.5158,0.0,51.779,1.7367999999999952,0,1014.7372999999993,0,0
56.6124,0.0,59.454,0,2.8415999999999997,1011.8956999999994,0,0
58.851,0.0,66.237,0,7.385999999999996,1004.5096999999994,0,0
60.504599999999996,0.308,69.252,0,8.4394,996.0702999999994,0,0
60.8517,1.926,69.049,0,6.271300000000004,989.7989999999994,0,0
60.5124,4.726,70.087,0,4.848600000000005,984.9503999999994,0,0
60.69179999999999,6.936,71.367,0,3.739200000000011,981.2111999999994,0,0
61.3743,7.174,70.49,0,1.9416999999999973,979.2694999999994,0,0
58.3596,6.384,69.658,0,4.9144000000000005,974.3550999999994,0,0
58.831500000000005,4.46,68.272,0,4.980499999999999,969.3745999999994,0,0
61.269000000000005,2.016,67.488,0,4.202999999999996,965.1715999999994,0,0
61.292399999999994,0.34,67.382,0,5.749600000000008,959.4219999999995,0,0
61.8228,0.01,69.941,0,8.108200000000004,951.3137999999994,0,0
63.5934,0.0,69.342,0,5.748599999999996,945.5651999999994,0,0
67.32570000000001,0.0,68.143,0,0.8172999999999888,944.7478999999994,0,0
67.81320000000001,0.0,64.399,3.414200000000008,0,948.1620999999994,0,0
69.74369999999999,0.0,61.048,8.695699999999988,0,956.8577999999994,0,0
68.0823,0.0,58.223,9.859300000000005,0,966.7170999999994,0,0
65.8008,0.0,53.518,12.282799999999995,0,978.9998999999993,0,0
63.7182,0.0,49.927,13.791200000000003,0,992.7910999999993,0,0
61.113,0.0,47.116,13.997,0,1006.7880999999993,0,0
60.2238,0.0,45.559,14.6648,0,1021.4528999999993,0,0
57.9579,0.0,47.119,10.838900000000002,0,1032.2917999999995,0,0
57.517199999999995,0.0,49.165,8.352199999999996,0,1040.6439999999996,0,0
56.2458,0.0,52.74,3.5058000000000007,0,1044.1497999999995,0,0
54.5259,0.0,60.04,0,5.514099999999999,1038.6356999999994,0,0
54.249,0.0,67.144,0,12.895000000000003,1025.7406999999994,0,0
51.405899999999995,0.582,69.109,0,17.1211,1008.6195999999994,0,0
47.767199999999995,3.472,68.231,0,16.991799999999998,991.6277999999994,0,0
47.6073,6.974,68.503,0,13.921700000000001,977.7060999999994,0,0
46.7649,9.378,68.739,0,12.596100000000007,965.1099999999994,0,0
45.5364,9.438,67.506,0,12.531599999999997,952.5783999999994,0,0
48.4731,7.7,65.92,0,9.746899999999997,942.8314999999994,0,0
50.8794,5.28,63.975,0,7.815600000000003,935.0158999999994,0,0
52.455,2.426,62.889,0,8.008000000000003,927.0078999999994,0,0
49.268699999999995,0.348,63.198,0,13.581300000000006,913.4265999999993,0,0
48.3834,0.008,66.336,0,17.944599999999994,895.4819999999993,0,0
46.4022,0.0,65.858,0,19.455800000000004,876.0261999999993,0,0
45.9459,0.0,63.726,0,17.780099999999997,858.2460999999994,0,0
45.333600000000004,0.0,59.494,0,14.160399999999996,844.0856999999994,0,0
44.2143,0.0,56.087,0,11.872700000000002,832.2129999999994,0,0
45.7353,0.0,53.8,0,8.064699999999995,824.1482999999994,0,0
44.811,0.0,49.894,0,5.082999999999998,819.0652999999994,0,0
44.2455,0.0,46.568,0,2.322499999999998,816.7427999999994,0,0
43.812599999999996,0.0,43.992,0,0.17940000000000111,816.5633999999994,0,0
41.4219,0.0,42.916,0,1.494099999999996,815.0692999999994,0,0
38.6763,0.0,42.647,0,3.970700000000001,811.0985999999995,0,0
37.6077,0.0,42.754,0,5.1462999999999965,805.9522999999995,0,0
36.1608,0.0,42.439,0,6.278199999999998,799.6740999999995,0,0
35.0493,0.0,43.168,0,8.118699999999997,791.5553999999995,0,0
35.7825,0.0,46.932,0,11.149500000000003,780.4058999999995,0,0
37.065599999999996,0.18,50.985,0,13.739400000000003,766.6664999999995,0,0
35.708400000000005,1.83,54.019,0,16.480599999999995,750.1858999999995,0,0
34.0002,4.986,55.764,0,16.777800000000006,733.4080999999995,0,0
32.143800000000006,8.026,56.865,0,16.695199999999993,716.7128999999995,0,0
31.628999999999998,9.386,56.168,0,15.152999999999999,701.5598999999995,0,0
32.9511,8.678,53.979,0,12.349900000000005,689.2099999999995,0,0
35.217,6.23,52.633,0,11.186,678.0239999999994,0,0
36.184200000000004,2.954,51.884,0,12.745799999999996,665.2781999999994,0,0
35.295,0.504,52.632,0,16.833,648.4451999999994,0,0
34.9518,0.008,56.941,0,21.9812,626.4639999999995,0,0
35.7435,0.0,57.997,0,22.253500000000003,604.2104999999995,0,0
35.9112,0.0,56.134,0,20.2228,583.9876999999994,0,0
34.476,0.0,52.061,0,17.585,566.4026999999994,0,0
32.627399999999994,0.0,49.753,0,17.125600000000006,549.2770999999995,0,0
31.8786,0.0,49.063,0,17.184400000000004,532.0926999999995,0,0
32.0619,0.0,46.017,0,13.955100000000002,518.1375999999995,0,0
30.657899999999998,0.0,43.223,0,12.565100000000001,505.5724999999994,0,0
