wind_normalized,load_germany,charged,discharged,inbattery,overhead,gas
39.666,51.016,0,11.350000000000001,1554.471999999999,0,0
40.37,55.776,0,15.406000000000006,1539.0659999999991,0,0
42.619499999999995,59.321,0,16.701500000000003,1522.3644999999992,0,0
42.592,60.004,0,17.412,1504.9524999999992,0,0
41.403999999999996,60.799,0,19.395000000000003,1485.5574999999992,0,0
40.7055,60.862,0,20.1565,1465.4009999999992,0,0
38.0325,60.838,0,22.805500000000002,1442.5954999999992,0,0
36.102000000000004,59.853,0,23.750999999999998,1418.8444999999992,0,0
32.8075,58.912,0,26.1045,1392.7399999999993,0,0
30.0465,57.927,0,27.880499999999998,1364.8594999999993,0,0
28.743,59.251,0,30.508,1334.3514999999993,0,0
29.100500000000004,62.605,0,33.50449999999999,1300.8469999999993,0,0
29.843,62.763,0,32.92,1267.9269999999992,0,0
29.276500000000002,61.215,0,31.9385,1235.9884999999992,0,0
27.918,57.003,0,29.085,1206.9034999999992,0,0
26.8345,55.057,0,28.222500000000004,1178.6809999999991,0,0
25.8225,54.043,0,28.220499999999998,1150.4604999999992,0,0
26.576,49.87,0,23.293999999999997,1127.1664999999991,0,0
27.313000000000002,47.115,0,19.802,1107.3644999999992,0,0
29.116999999999997,46.075,0,16.958000000000006,1090.4064999999991,0,0
30.508499999999998,45.184,0,14.6755,1075.730999999999,0,0
32.614999999999995,45.096,0,12.481000000000002,1063.249999999999,0,0
34.804,45.429,0,10.625,1052.624999999999,0,0
37.334,45.912,0,8.577999999999996,1044.0469999999991,0,0
38.126000000000005,48.943,0,10.816999999999993,1033.229999999999,0,0
37.9115,53.417,0,15.505500000000005,1017.7244999999991,0,0
38.973,56.07,0,17.097,1000.6274999999991,0,0
39.754,56.25,0,16.496000000000002,984.1314999999992,0,0
38.1205,56.755,0,18.634500000000003,965.4969999999992,0,0
37.9445,57.782,0,19.8375,945.6594999999992,0,0
36.355000000000004,57.643,0,21.287999999999997,924.3714999999992,0,0
35.662,56.945,0,21.283,903.0884999999992,0,0
36.091,55.719,0,19.628,883.4604999999991,0,0
36.839,56.079,0,19.240000000000002,864.2204999999991,0,0
38.472500000000004,58.536,0,20.063499999999998,844.1569999999991,0,0
37.829,63.541,0,25.711999999999996,818.4449999999991,0,0
39.512,63.885,0,24.372999999999998,794.0719999999991,0,0
41.338,62.564,0,21.226,772.8459999999991,0,0
42.4655,59.152,0,16.686500000000002,756.1594999999991,0,0
46.882,56.998,0,10.116,746.0434999999991,0,0
47.80050000000001,54.681,0,6.880499999999991,739.1629999999991,0,0
48.625499999999995,51.411,0,2.785500000000006,736.3774999999991,0,0
49.291,47.777,1.5139999999999958,0,737.891499999999,0,0
48.389,45.654,2.7349999999999994,0,740.626499999999,0,0
46.211,45.283,0.9279999999999973,0,741.554499999999,0,0
46.8325,45.484,1.3485000000000014,0,742.902999999999,0,0
46.458499999999994,45.851,0.6074999999999946,0,743.510499999999,0,0
47.1185,48.215,0,1.096500000000006,742.413999999999,0,0
47.894,54.362,0,6.4680000000000035,735.945999999999,0,0
50.9685,60.293,0,9.3245,726.6214999999991,0,0
53.7075,63.625,0,9.917499999999997,716.703999999999,0,0
53.9935,64.407,0,10.413499999999999,706.290499999999,0,0
52.3325,64.523,0,12.190499999999993,694.099999999999,0,0
52.9265,65.86,0,12.933500000000002,681.166499999999,0,0
53.7295,65.715,0,11.985500000000002,669.180999999999,0,0
55.1815,65.418,0,10.236500000000007,658.944499999999,0,0
54.714,64.457,0,9.742999999999995,649.201499999999,0,0
53.944,62.593,0,8.649000000000001,640.552499999999,0,0
53.636,63.142,0,9.506,631.046499999999,0,0
55.099000000000004,67.115,0,12.015999999999991,619.030499999999,0,0
54.4665,66.973,0,12.506499999999996,606.5239999999991,0,0
53.592,65.522,0,11.930000000000007,594.5939999999991,0,0
55.033,61.823,0,6.789999999999999,587.8039999999992,0,0
55.275000000000006,59.937,0,4.661999999999992,583.1419999999991,0,0
57.5355,58.536,0,1.0005000000000024,582.1414999999992,0,0
57.8765,54.721,3.1555000000000035,0,585.2969999999991,0,0
56.68299999999999,52.417,4.265999999999991,0,589.5629999999991,0,0
57.1175,50.58,6.537500000000001,0,596.100499999999,0,0
58.12950000000001,49.677,8.452500000000008,0,604.552999999999,0,0
60.181,49.341,10.839999999999996,0,615.392999999999,0,0
56.9085,49.952,6.956499999999998,0,622.349499999999,0,0
56.3255,51.868,4.457499999999996,0,626.806999999999,0,0
58.3,57.921,0.3789999999999978,0,627.1859999999989,0,0
57.8435,63.86,0,6.016500000000001,621.169499999999,0,0
58.025000000000006,65.845,0,7.819999999999993,613.3494999999989,0,0
55.561,65.946,0,10.384999999999998,602.9644999999989,0,0
55.6985,65.953,0,10.2545,592.7099999999989,0,0
55.5775,66.511,0,10.933499999999995,581.7764999999989,0,0
55.165,65.669,0,10.503999999999998,571.2724999999989,0,0
54.461,64.676,0,10.215000000000003,561.0574999999989,0,0
56.490500000000004,63.879,0,7.388499999999993,553.6689999999988,0,0
56.881,63.921,0,7.039999999999999,546.6289999999989,0,0
58.927,64.399,0,5.472000000000001,541.1569999999989,0,0
59.873,65.906,0,6.033000000000008,535.1239999999989,0,0
61.9355,65.723,0,3.7875000000000014,531.3364999999989,0,0
67.2045,64.036,3.1684999999999945,0,534.5049999999987,0,0
70.10849999999999,61.114,8.994499999999995,0,543.4994999999988,0,0
70.543,58.312,12.231000000000009,0,555.7304999999988,0,0
70.62,57.287,13.333000000000006,0,569.0634999999987,0,0
67.9855,53.88,14.1055,0,583.1689999999987,0,0
64.3005,51.464,12.836500000000001,0,596.0054999999988,0,0
61.539500000000004,50.224,11.315500000000007,0,607.3209999999988,0,0
61.5065,48.765,12.741500000000002,0,620.0624999999987,0,0
61.1545,48.8,12.354500000000002,0,632.4169999999988,0,0
62.7275,49.779,12.948499999999996,0,645.3654999999987,0,0
64.7405,52.345,12.395499999999998,0,657.7609999999987,0,0
69.6245,57.95,11.674499999999995,0,669.4354999999987,0,0
74.0025,63.271,10.731499999999997,0,680.1669999999988,0,0
77.8965,67.718,10.1785,0,690.3454999999989,0,0
82.33500000000001,68.516,13.819000000000003,0,704.164499999999,0,0
84.87049999999999,68.693,16.177499999999995,0,720.341999999999,0,0
84.403,68.216,16.187000000000012,0,736.528999999999,0,0
84.414,68.253,16.161,0,752.6899999999989,0,0
83.8695,67.452,16.417500000000004,0,769.1074999999989,0,0
83.259,65.878,17.381,0,786.4884999999989,0,0
83.1215,65.424,17.69749999999999,0,804.1859999999989,0,0
85.99249999999999,65.708,20.284499999999994,0,824.4704999999989,0,0
88.3355,69.259,19.076499999999996,0,843.5469999999989,0,0
89.14399999999999,68.07,21.073999999999998,0,864.620999999999,0,0
88.7205,64.639,24.081500000000005,0,888.702499999999,0,0
87.516,61.547,25.96900000000001,0,914.6714999999989,0,0
84.1775,59.385,24.792499999999997,0,939.4639999999989,0,0
80.179,56.093,24.086,0,963.5499999999989,0,0
80.971,52.122,28.849000000000004,0,992.3989999999989,0,0
79.552,48.252,31.300000000000004,0,1023.6989999999989,0,0
79.849,45.822,34.027,0,1057.7259999999987,0,0
78.903,43.749,35.154,0,1092.8799999999987,0,0
81.14699999999999,43.318,37.82899999999999,0,1130.7089999999987,0,0
83.039,43.257,39.782000000000004,0,1170.4909999999986,0,0
85.481,44.124,41.35699999999999,0,1211.8479999999986,0,0
91.685,45.226,46.459,0,1258.3069999999984,0,0
95.8925,49.437,46.4555,0,1304.7624999999985,0,0
98.692,53.615,45.07699999999999,0,1349.8394999999985,0,0
98.472,55.658,42.81399999999999,0,1392.6534999999985,0,0
98.5215,57.364,41.157500000000006,0,1433.8109999999986,0,0
98.2135,59.478,38.735499999999995,0,1472.5464999999986,0,0
98.7415,59.609,39.1325,0,1511.6789999999987,0,0
97.9495,58.233,39.7165,0,1551.3954999999987,0,0
98.65350000000001,56.549,42.10450000000001,0,1593.4999999999986,0,0
99.187,55.141,44.046,0,1637.5459999999985,0,0
99.033,56.023,43.01,0,1680.5559999999984,0,0
99.70400000000001,59.826,39.87800000000001,0,1720.4339999999984,0,0
100.7435,60.016,40.7275,0,1761.1614999999983,0,0
100.188,58.611,41.577000000000005,0,1802.7384999999983,0,0
100.14399999999999,54.983,45.160999999999994,0,1847.8994999999984,0,0
99.58300000000001,53.49,46.09300000000001,0,1893.9924999999985,0,0
98.7305,52.84,45.8905,0,1939.8829999999987,0,0
97.8725,50.44,47.432500000000005,0,1987.3154999999986,0,0
96.03,46.824,49.206,0,2036.5214999999985,0,0
94.0445,44.111,49.9335,0,2086.4549999999986,0,0
93.709,42.367,51.342000000000006,0,2137.796999999998,0,0
94.29199999999999,41.828,52.463999999999984,0,2190.260999999998,0,0
95.24900000000001,41.674,53.57500000000001,0,2243.835999999998,0,0
95.04,41.259,53.781000000000006,0,2297.616999999998,0,0
96.217,40.605,55.612,0,2353.228999999998,0,0
98.29599999999999,41.598,56.69799999999999,0,2409.926999999998,0,0
100.221,44.319,55.902,0,2465.828999999998,0,0
100.903,46.963,53.940000000000005,0,2519.7689999999975,0,0
102.1735,50.445,51.728500000000004,0,2571.497499999997,0,0
102.256,52.695,49.561,0,2621.058499999997,0,0
102.663,52.932,49.730999999999995,0,2670.789499999997,0,0
102.3715,52.168,50.2035,0,2720.992999999997,0,0
101.97,51.072,50.897999999999996,0,2771.890999999997,0,0
100.2155,50.558,49.657500000000006,0,2821.5484999999967,0,0
99.59400000000001,52.477,47.11700000000001,0,2868.665499999997,0,0
99.4015,57.836,41.5655,0,2910.230999999997,0,0
99.6105,58.884,40.7265,0,2950.957499999997,0,0
99.297,56.555,42.742,0,2993.699499999997,0,0
97.57,54.147,43.422999999999995,0,3037.122499999997,0,0
94.2425,52.446,41.79650000000001,0,3078.918999999997,0,0
90.00200000000001,52.123,37.87900000000001,0,3116.797999999997,0,0
87.78,49.439,38.341,0,3155.1389999999974,0,0
87.0265,47.151,39.875499999999995,0,3195.0144999999975,0,0
86.8505,45.321,41.5295,0,3236.5439999999976,0,0
86.24,44.187,42.053,0,3278.5969999999975,0,0
84.47999999999999,43.707,40.77299999999999,0,3319.3699999999976,0,0
82.973,44.623,38.35,0,3357.7199999999975,0,0
82.0325,48.379,33.6535,0,3391.3734999999974,0,0
83.38,57.743,25.636999999999993,0,3417.0104999999976,0,0
85.107,64.641,20.465999999999994,0,3437.4764999999975,0,0
85.943,67.367,18.575999999999993,0,3456.0524999999975,0,0
87.7085,67.453,20.255499999999998,0,3476.3079999999977,0,0
94.67699999999999,68.761,25.915999999999997,0,3502.223999999998,0,0
96.547,69.896,26.650999999999996,0,3528.8749999999977,0,0
99.319,69.798,29.521,0,3558.395999999998,0,0
101.66749999999999,69.699,31.96849999999999,0,3590.364499999998,0,0
102.22299999999998,68.973,33.249999999999986,0,3623.614499999998,0,0
101.51899999999999,67.689,33.83,0,3657.444499999998,0,0
98.2245,67.784,30.4405,0,3687.8849999999975,0,0
95.3205,69.275,26.04549999999999,0,3713.930499999997,0,0
97.053,69.375,27.677999999999997,0,3741.608499999997,0,0
100.1825,67.583,32.599500000000006,0,3774.207999999997,0,0
101.3375,64.197,37.1405,0,3811.348499999997,0,0
101.7005,61.263,40.43750000000001,0,3851.785999999997,0,0
100.09450000000001,58.436,41.65850000000001,0,3893.444499999997,0,0
98.0375,54.512,43.525499999999994,0,3936.9699999999966,0,0
96.2005,50.95,45.2505,0,3982.2204999999967,0,0
95.36449999999999,48.796,46.56849999999999,0,4028.788999999997,0,0
91.4375,48.27,43.1675,0,4071.956499999997,0,0
88.6985,48.277,40.421499999999995,0,4112.377999999997,0,0
89.5675,49.302,40.265499999999996,0,4152.643499999997,0,0
90.94800000000001,51.87,39.07800000000001,0,4191.721499999998,0,0
93.7585,58.189,35.5695,0,4227.290999999997,0,0
97.10799999999999,64.111,32.996999999999986,0,4260.287999999998,0,0
99.9295,65.883,34.04650000000001,0,4294.334499999998,0,0
97.3225,65.539,31.783500000000004,0,4326.117999999999,0,0
91.3275,65.799,25.528499999999994,0,4351.646499999999,0,0
86.988,67.179,19.808999999999997,0,4371.455499999999,0,0
86.78999999999999,67.933,18.856999999999985,0,4390.312499999999,0,0
87.1585,66.96,20.19850000000001,0,4410.5109999999995,0,0
88.638,65.799,22.839,0,4433.349999999999,0,0
88.418,64.703,23.715000000000003,0,4457.064999999999,0,0
84.887,64.422,20.465000000000003,0,4477.529999999999,0,0
84.1665,68.409,15.757499999999993,0,4493.287499999999,0,0
83.09400000000001,67.335,15.759000000000015,0,4509.0464999999995,0,0
81.7025,64.116,17.5865,0,4526.633,0,0
79.508,58.519,20.988999999999997,0,4547.621999999999,0,0
80.67399999999999,55.942,24.731999999999992,0,4572.353999999999,0,0
80.564,54.78,25.783999999999992,0,4598.138,0,0
81.3065,51.765,29.5415,0,4627.679499999999,0,0
79.101,47.894,31.207,0,4658.886499999999,0,0
77.01100000000001,45.224,31.787000000000013,0,4690.673499999999,0,0
73.205,43.703,29.501999999999995,0,4720.1754999999985,0,0
69.025,44.227,24.79800000000001,0,4744.973499999998,0,0
67.1935,45.963,21.2305,0,4766.203999999999,0,0
67.034,50.022,17.012000000000008,0,4783.2159999999985,0,0
69.707,58.197,11.509999999999991,0,4794.725999999999,0,0
73.172,66.118,7.054000000000002,0,4801.779999999998,0,0
73.25450000000001,68.911,4.343500000000006,0,4806.123499999998,0,0
74.0245,68.256,5.768500000000003,0,4811.891999999998,0,0
71.6265,69.626,2.000499999999988,0,4813.892499999998,0,0
69.553,69.926,0,0.37300000000000466,4813.5194999999985,0,0
70.28999999999999,68.689,1.600999999999999,0,4815.120499999998,0,0
69.3495,67.969,1.380500000000012,0,4816.500999999998,0,0
66.4345,66.644,0,0.20950000000000557,4816.291499999998,0,0
64.24,65.78,0,1.5400000000000063,4814.7514999999985,0,0
63.1895,66.111,0,2.9215000000000018,4811.829999999998,0,0
62.859500000000004,69.174,0,6.3145000000000024,4805.515499999998,0,0
64.3115,67.966,0,3.6544999999999987,4801.860999999998,0,0
66.23649999999999,66.532,0,0.2955000000000041,4801.565499999998,0,0
68.07350000000001,62.618,5.455500000000008,0,4807.020999999998,0,0
68.992,59.407,9.585000000000008,0,4816.605999999998,0,0
68.6235,57.203,11.420500000000004,0,4828.026499999997,0,0
68.31,53.474,14.836000000000006,0,4842.862499999997,0,0
69.399,49.686,19.713,0,4862.575499999998,0,0
68.684,47.749,20.934999999999995,0,4883.5104999999985,0,0
69.9985,46.978,23.020500000000006,0,4906.530999999998,0,0
71.599,47.478,24.121000000000002,0,4930.651999999998,0,0
73.084,48.565,24.519000000000005,0,4955.1709999999985,0,0
75.471,51.779,23.692,0,4978.862999999998,0,0
79.838,59.454,20.383999999999993,0,4999.246999999998,0,0
82.995,66.237,16.75800000000001,0,5016.004999999997,0,0
85.327,69.252,16.075000000000003,0,5032.079999999997,0,0
85.8165,69.049,16.7675,0,5048.847499999997,0,0
85.338,70.087,15.25099999999999,0,5064.098499999996,0,0
85.591,71.367,14.22399999999999,0,5078.322499999997,0,0
86.5535,70.49,16.063500000000005,0,5094.385999999997,0,0
82.302,69.658,12.644000000000005,0,5107.029999999996,0,0
82.9675,68.272,14.695499999999996,0,5121.725499999996,0,0
86.405,67.488,18.917,0,5140.642499999995,0,0
86.438,67.382,19.055999999999997,0,5159.698499999996,0,0
87.186,69.941,17.245000000000005,0,5176.943499999996,0,0
89.683,69.342,20.341000000000008,0,5197.284499999996,0,0
94.94650000000001,68.143,26.803500000000014,0,5224.087999999996,0,0
95.63400000000001,64.399,31.235000000000014,0,5255.322999999996,0,0
98.3565,61.048,37.308499999999995,0,5292.631499999996,0,0
96.01350000000001,58.223,37.79050000000001,0,5330.421999999996,0,0
92.79599999999999,53.518,39.27799999999999,0,5369.699999999996,0,0
89.85900000000001,49.927,39.93200000000001,0,5409.631999999997,0,0
86.185,47.116,39.069,0,5448.700999999997,0,0
84.931,45.559,39.372,0,5488.072999999997,0,0
81.7355,47.119,34.6165,0,5522.689499999997,0,0
81.11399999999999,49.165,31.94899999999999,0,5554.638499999996,0,0
79.321,52.74,26.580999999999996,0,5581.2194999999965,0,0
76.8955,60.04,16.8555,0,5598.074999999996,0,0
76.505,67.144,9.36099999999999,0,5607.435999999996,0,0
72.49549999999999,69.109,3.386499999999998,0,5610.822499999996,0,0
67.36399999999999,68.231,0,0.8670000000000044,5609.9554999999955,0,0
67.13850000000001,68.503,0,1.3644999999999925,5608.590999999996,0,0
65.9505,68.739,0,2.788499999999999,5605.802499999996,0,0
64.218,67.506,0,3.2879999999999967,5602.514499999997,0,0
68.3595,65.92,2.4394999999999953,0,5604.953999999996,0,0
71.753,63.975,7.777999999999999,0,5612.731999999995,0,0
73.975,62.889,11.085999999999991,0,5623.817999999996,0,0
69.4815,63.198,6.2834999999999965,0,5630.101499999995,0,0
68.233,66.336,1.8970000000000056,0,5631.998499999995,0,0
65.439,65.858,0,0.41900000000001114,5631.579499999995,0,0
64.7955,63.726,1.069500000000005,0,5632.648999999996,0,0
63.932,59.494,4.438000000000002,0,5637.086999999996,0,0
62.3535,56.087,6.2664999999999935,0,5643.353499999996,0,0
64.4985,53.8,10.69850000000001,0,5654.051999999995,0,0
63.195,49.894,13.301000000000002,0,5667.352999999995,0,0
62.3975,46.568,15.829500000000003,0,5683.182499999994,0,0
61.787,43.992,17.795,0,5700.9774999999945,0,0
58.4155,42.916,15.499500000000005,0,5716.476999999994,0,0
54.5435,42.647,11.896500000000003,0,5728.373499999994,0,0
53.036500000000004,42.754,10.282500000000006,0,5738.6559999999945,0,0
50.996,42.439,8.557000000000002,0,5747.212999999994,0,0
49.4285,43.168,6.2605,0,5753.473499999995,0,0
50.462500000000006,46.932,3.5305000000000035,0,5757.003999999994,0,0
52.272,50.985,1.286999999999999,0,5758.290999999995,0,0
50.358000000000004,54.019,0,3.6609999999999943,5754.629999999995,0,0
47.949,55.764,0,7.815000000000005,5746.814999999995,0,0
45.331,56.865,0,11.533999999999999,5735.280999999995,0,0
44.605,56.168,0,11.563000000000002,5723.717999999995,0,0
46.4695,53.979,0,7.509500000000003,5716.208499999995,0,0
49.665,52.633,0,2.9680000000000035,5713.240499999995,0,0
51.029,51.884,0,0.8549999999999969,5712.385499999996,0,0
49.775000000000006,52.632,0,2.856999999999992,5709.528499999996,0,0
49.291,56.941,0,7.650000000000006,5701.878499999996,0,0
50.4075,57.997,0,7.589500000000001,5694.288999999996,0,0
50.644,56.134,0,5.490000000000002,5688.798999999996,0,0
48.62,52.061,0,3.4410000000000025,5685.3579999999965,0,0
46.013,49.753,0,3.740000000000002,5681.617999999997,0,0
44.956999999999994,49.063,0,4.106000000000009,5677.511999999997,0,0
45.2155,46.017,0,0.8015000000000043,5676.710499999997,0,0
43.2355,43.223,0.012500000000002842,0,5676.722999999997,0,0
44.2475,41.585,2.6625000000000014,0,5679.385499999998,0,0
43.604,40.079,3.5249999999999986,0,5682.910499999998,0,0
43.428,39.75,3.6779999999999973,0,5686.588499999998,0,0
41.382,39.639,1.742999999999995,0,5688.3314999999975,0,0
41.613,39.004,2.6090000000000018,0,5690.940499999998,0,0
40.7055,37.94,2.765500000000003,0,5693.705999999998,0,0
41.646,39.915,1.7310000000000016,0,5695.436999999998,0,0
40.7935,42.387,0,1.5934999999999988,5693.843499999998,0,0
38.7805,45.46,0,6.679499999999997,5687.163999999998,0,0
36.905,48.18,0,11.274999999999999,5675.888999999998,0,0
36.344,50.797,0,14.452999999999996,5661.435999999998,0,0
36.63,50.911,0,14.280999999999999,5647.154999999998,0,0
35.6125,48.86,0,13.247500000000002,5633.9074999999975,0,0
34.6995,47.603,0,12.903500000000001,5621.003999999997,0,0
36.443000000000005,47.46,0,11.016999999999996,5609.986999999997,0,0
39.561499999999995,48.007,0,8.445500000000003,5601.5414999999975,0,0
41.8275,53.252,0,11.424500000000002,5590.1169999999975,0,0
43.086999999999996,54.9,0,11.813000000000002,5578.303999999997,0,0
40.716499999999996,53.503,0,12.786500000000004,5565.517499999997,0,0
39.1545,51.039,0,11.884500000000003,5553.632999999997,0,0
37.6035,49.698,0,12.094500000000004,5541.538499999997,0,0
35.013,50.326,0,15.313000000000002,5526.225499999997,0,0
32.7855,47.518,0,14.732500000000002,5511.492999999997,0,0
30.5635,44.377,0,13.813500000000001,5497.679499999997,0,0
28.49,42.742,0,14.251999999999999,5483.427499999996,0,0
26.554000000000002,42.218,0,15.664000000000001,5467.763499999996,0,0
26.2845,42.662,0,16.377499999999998,5451.385999999997,0,0
28.352500000000003,43.965,0,15.6125,5435.773499999997,0,0
29.909,47.643,0,17.734,5418.039499999996,0,0
30.5525,56.636,0,26.083500000000004,5391.9559999999965,0,0
30.6735,64.647,0,33.9735,5357.982499999996,0,0
30.58,67.153,0,36.57300000000001,5321.409499999996,0,0
30.9705,67.619,0,36.6485,5284.760999999996,0,0
28.9465,68.361,0,39.414500000000004,5245.346499999996,0,0
27.994999999999997,68.988,0,40.993,5204.353499999996,0,0
26.603499999999997,68.481,0,41.8775,5162.475999999996,0,0
25.267000000000003,68.159,0,42.892,5119.583999999996,0,0
26.048,67.372,0,41.324,5078.259999999997,0,0
25.272499999999997,66.654,0,41.3815,5036.878499999996,0,0
25.377,66.24,0,40.863,4996.015499999996,0,0
24.8765,69.215,0,44.3385,4951.676999999996,0,0
24.189,69.121,0,44.931999999999995,4906.744999999996,0,0
24.717,67.48,0,42.763000000000005,4863.981999999996,0,0
